#{"t_start": 1639682874.3614974, "env_id": null}
r,l,t
-5,1828,4064.10858
-4,1945,4065.778688
-5,2590,4068.040933
-5,2463,4070.173609
-1,3000,4072.754966
-5,2317,4074.735517
-4,3000,4077.263107
-5,1871,4079.008345
-5,2393,4081.031415
-2,3000,4083.828209
-5,2486,4085.960695
-4,3000,4088.556324
0,3000,4091.0943
-3,3000,4093.769531
-5,1553,4095.128011
-3,3000,4097.722517
-5,2452,4099.875278
-4,3000,4102.506207
-4,2366,4104.65716
-5,2155,4106.539108
-3,2996,4109.207528
-5,2640,4111.526726
-2,3000,4114.369243
-2,3000,4117.043579
-4,3000,4119.728264
-3,2808,4122.211066
-2,3000,4124.844338
-4,2302,4126.831829
-4,2950,4129.435853
-2,3000,4132.156993
-5,2901,4135.82197
-3,3000,4139.642599
-5,2061,4142.218542
-5,2244,4145.190072
-5,998,4146.45568
-5,1648,4148.605757
-4,3000,4152.342675
-3,3000,4157.353059
-3,3000,4164.705794
-4,3000,4169.233248
-4,3000,4173.016061
-5,1638,4174.918236
-4,3000,4178.646269
-2,2999,4182.332123
-5,2353,4185.227009
-5,1863,4187.527743
-5,1788,4189.797907
-5,2768,4193.222297
-5,2752,4196.506634
-3,3000,4200.230075
-3,3000,4203.97241
-3,1312,4205.543072
-4,3000,4209.267928
-5,1831,4211.665138
-3,3000,4215.486118
-3,3000,4219.36331
-4,3000,4223.248517
1,3000,4227.241266
-3,2412,4230.303806
-3,3000,4234.222387
-5,2175,4236.945246
-4,3000,4240.676219
-2,3000,4244.463956
-2,3000,4248.068177
-1,3000,4251.842718
-5,2905,4255.287661
-2,3000,4258.947443
-4,3000,4263.200876
-1,3000,4266.116481
-1,3000,4268.583464
-5,1478,4269.820532
-5,2681,4272.068322
-5,2889,4275.320931
-3,3000,4278.048602
-4,3000,4280.446191
-5,2772,4282.971515
-3,3000,4285.581722
-3,3000,4288.2712
-5,1228,4289.616326
-5,1516,4290.977978
-3,3000,4294.702427
-5,2167,4296.969451
-2,3000,4301.096462
-1,3000,4304.833779
-5,2388,4307.559154
-4,2636,4310.05346
-3,3000,4312.753608
-2,2148,4314.578525
-5,1222,4315.637559
-4,3000,4318.245704
-3,3000,4320.914269
-4,3000,4323.679569
-1,3000,4326.365296
-5,2393,4328.591692
-4,2583,4331.085331
-3,3000,4333.704999
-2,3000,4336.631313
-5,1706,4338.100503
-3,3000,4340.689602
-4,2443,4342.766803
-2,3000,4345.401989
-5,1507,4346.674971
-4,3000,4349.287077
-4,3000,4351.859136
-5,1219,4352.959962
-5,1268,4354.063091
-5,2015,4355.853733
-5,1416,4357.058779
-4,3000,4359.81475
-5,2634,4363.178519
-5,1991,4365.132059
-4,3000,4368.865919
-1,3000,4371.785336
-2,3000,4374.636184
-4,3000,4378.261597
-4,3000,4381.04443
-5,1305,4382.164484
-5,2790,4385.093144
-5,2902,4388.24216
-5,1876,4390.796443
-5,1671,4392.298673
-5,2378,4395.234386
-5,2903,4398.422342
-5,2033,4400.444644
-4,2072,4402.330698
-4,3000,4405.124571
-5,2272,4407.43713
-5,2179,4409.471351
-5,1689,4410.960868
-5,2720,4413.452798
-5,1811,4415.218379
-2,3000,4417.88631
-5,2488,4420.296177
-5,2095,4422.642141
-4,3000,4425.618136
-5,1605,4427.288855
-4,3000,4429.91824
-3,1841,4431.520772
-5,1724,4433.025935
-2,3000,4435.867009
-3,3000,4438.713511
-5,2088,4440.6928
-5,2502,4442.987206
-3,2702,4445.34988
-5,2552,4447.783424
-3,3000,4450.555978
-2,3000,4453.356472
-4,3000,4456.113523
-4,3000,4458.872687
-5,1516,4460.192212
-4,2214,4462.122652
-5,1847,4463.796859
-2,3000,4466.567065
-1,3000,4469.400494
-5,2753,4471.993395
-5,2627,4474.317238
-5,2151,4476.369249
-3,3000,4479.271003
-4,3000,4482.513
-3,3000,4485.029785
-2,3000,4487.577927
-4,3000,4490.081737
-4,3000,4492.63454
-5,2964,4495.107492
-5,2266,4497.062024
-5,1933,4498.815062
-2,3000,4501.779041
-3,3000,4504.733266
-3,3000,4508.942409
-5,1637,4511.088476
-5,2325,4514.20561
-5,2679,4518.320745
-5,1850,4520.862266
-5,1864,4523.380431
-2,3000,4527.410367
-4,3000,4531.546281
-2,3000,4535.577458
-1,3000,4539.736015
-3,3000,4543.780128
-3,3000,4547.806442
-5,1994,4550.461362
-3,3000,4554.32987
-2,3000,4558.545257
-3,3000,4562.686597
-4,3000,4566.612555
-4,2291,4569.445344
-4,2521,4572.828968
-5,1406,4574.61704
-3,2764,4578.191266
-2,3000,4582.032071
-2,3000,4585.844257
-4,2344,4588.720573
-3,3000,4592.537515
-1,3000,4596.424734
-5,2061,4599.066348
-5,2087,4601.665373
-5,1700,4603.888653
-5,1274,4605.435796
-5,1114,4606.810704
-5,2482,4610.022475
-3,3000,4613.627332
-4,3000,4617.522928
0,3000,4621.591339
-4,2771,4625.354479
-5,2139,4628.214907
-3,3000,4632.294342
-2,3000,4636.827159
-3,3000,4640.54977
-1,3000,4643.469617
0,3000,4646.134839
-5,1991,4648.049321
-5,2973,4650.851881
-3,3000,4653.612012
-4,1027,4654.51321
-4,3000,4657.17004
-2,3000,4660.050328
-3,3000,4662.662179
-1,3000,4665.413882
-3,3000,4668.122177
-3,3000,4670.738967
-4,3000,4673.689168
-4,3000,4676.6855
0,3000,4679.52152
-3,3000,4682.413989
-3,3000,4685.595367
-4,3000,4689.078142
-1,3000,4692.123764
-3,3000,4695.17024
-3,3000,4698.49978
-2,3000,4701.329229
-1,3000,4704.246356
1,3000,4707.043808
-5,2035,4709.010552
-4,3000,4711.66453
-3,3000,4714.488298
-4,3000,4717.716843
-4,2810,4720.616648
-2,3000,4723.2816
-5,2652,4725.599903
-3,3000,4728.25175
-1,3000,4730.892275
-4,3000,4733.577669
-2,3000,4736.246788
-3,3000,4738.96184
-2,3000,4742.127064
-2,3000,4747.626431
-2,3000,4750.552791
-2,3000,4753.449234
-3,3000,4756.135351
0,3000,4758.803454
-4,3000,4761.466647
0,3000,4764.12362
-4,3000,4766.87542
1,3000,4769.733833
-5,2186,4771.80414
-2,3000,4775.312426
-4,3000,4778.220157
-4,1501,4779.847755
1,3000,4782.618181
-2,3000,4785.500842
-4,2726,4788.260837
-4,2708,4790.852031
-3,2759,4793.627198
-3,3000,4796.477331
-4,2478,4798.659789
0,3000,4801.302805
-5,1204,4802.36248
0,3000,4805.325019
-3,3000,4808.262597
-1,3000,4811.32912
-1,3000,4814.181309
-2,3000,4817.148611
-2,3000,4819.909463
-5,2751,4822.39712
-2,3000,4825.318497
-5,1779,4827.084287
-5,2838,4829.75804
-2,3000,4832.482219
-2,3000,4835.239187
-3,3000,4838.233522
1,3000,4841.242498
-3,3000,4844.102477
-2,3000,4847.187065
-1,3000,4850.270121
0,3000,4853.296431
-5,2167,4855.418203
-2,3000,4858.667556
-3,3000,4861.700609
-2,3000,4864.783085
-3,3000,4867.63779
-2,3000,4870.426552
0,3000,4873.158354
-3,3000,4876.704385
-4,3000,4879.649597
-1,3000,4882.311813
-4,3000,4884.993177
-2,3000,4887.670644
-2,3000,4890.274118
-2,3000,4892.971777
-2,3000,4895.613912
-1,3000,4898.501204
-3,3000,4901.278692
-2,3000,4903.909712
-3,3000,4906.656972
-2,3000,4909.352887
-1,3000,4911.9757
-3,3000,4914.600429
-3,3000,4918.454889
-1,3000,4922.404113
-3,3000,4926.573876
-3,3000,4930.301367
-5,3000,4934.137979
0,3000,4938.07057
-3,3000,4941.913908
-1,3000,4945.84844
-5,1955,4948.84743
-1,3000,4952.863273
-5,2983,4956.402241
-2,3000,4959.983589
-4,2792,4963.154667
-4,3000,4966.729763
-4,3000,4970.28725
-4,1972,4972.562703
-3,3000,4976.148177
-2,3000,4979.965708
-3,3000,4983.662361
-2,3000,4987.214555
-5,2961,4990.709564
-3,3000,4994.249494
-5,2860,4997.620994
-3,3000,5001.280454
0,3000,5004.705491
-1,3000,5008.230464
-3,3000,5011.917485
-3,3000,5015.447142
-3,3000,5019.088084
-5,2627,5022.265976
-1,3000,5025.753446
1,3000,5029.249696
-2,3000,5032.785553
-4,3000,5036.243588
-3,3000,5039.681116
-2,2259,5041.606514
-3,3000,5044.1919
-3,3000,5046.667114
-4,3000,5049.143824
-1,3000,5051.607256
0,3000,5054.095353
-3,3000,5056.576932
-1,3000,5058.999466
-2,3000,5061.474033
1,3000,5063.922606
-4,3000,5066.341931
-2,3000,5068.763793
-2,3000,5071.214645
-3,3000,5073.657346
-5,1931,5075.239366
0,3000,5077.731263
0,3000,5080.178445
-4,3000,5082.637073
-4,2405,5084.873489
-3,3000,5087.289773
-2,3000,5089.764181
-2,3000,5092.217074
-2,3000,5094.745532
1,3000,5097.160995
-3,3000,5099.627802
2,3000,5102.03985
-3,3000,5104.572101
-3,3000,5106.987989
-2,3000,5109.525531
-4,3000,5111.951955
-3,3000,5114.445316
-3,3000,5116.890109
0,3000,5119.325584
-2,3000,5121.742031
-1,3000,5124.213441
-3,3000,5126.633348
-1,3000,5129.053331
-2,3000,5131.490475
-5,1744,5132.947404
-1,3000,5135.359326
-2,3000,5137.813141
-3,3000,5140.263089
0,3000,5142.76877
-5,1813,5144.233738
-3,3000,5146.70403
-3,3000,5149.122079
-2,3000,5151.604677
-2,3000,5154.048018
-1,3000,5156.532725
-3,3000,5158.947876
-5,2226,5160.795091
-5,2590,5163.066409
-2,3000,5165.498254
-5,1582,5166.792143
-2,3000,5169.253243
-4,3000,5171.662737
0,3000,5174.168816
-2,3000,5176.578459
-3,3000,5179.057184
-3,3000,5181.459433
-2,3000,5183.934962
-4,3000,5186.338209
-4,3000,5188.782476
-5,1811,5190.244087
-5,2993,5192.673185
-4,3000,5195.118942
-3,3000,5197.586398
-3,3000,5200.030543
-5,2217,5201.812931
-2,3000,5204.409642
-1,3000,5207.010458
-4,3000,5209.744898
-4,3000,5212.623445
-1,3000,5215.361413
-4,3000,5217.855776
-5,2008,5219.475096
-3,3000,5222.051788
-4,1899,5223.610301
-3,3000,5226.046509
-3,3000,5228.590116
-2,3000,5231.099234
-4,3000,5233.508685
-4,2096,5235.256716
-2,3000,5237.679939
-5,2881,5240.041329
0,3000,5242.447858
-4,3000,5244.908404
-2,3000,5247.361682
-2,3000,5249.758199
0,3000,5252.185906
-4,3000,5254.660276
-5,1280,5255.683733
0,3000,5258.101019
-4,3000,5260.560438
-3,3000,5262.960168
-3,3000,5265.418336
-4,2076,5267.081473
-1,3000,5269.563043
-3,3000,5272.042648
-3,3000,5275.600616
0,3000,5279.226038
-4,3000,5283.125863
-1,3000,5286.89812
-1,3000,5290.449268
0,3000,5294.055878
-2,3000,5297.580397
2,3000,5301.099849
-1,3000,5304.995091
0,3000,5308.766523
-1,3000,5312.348023
-1,3000,5315.721501
-4,2220,5318.546482
-2,3000,5322.448046
-3,3000,5326.279287
-5,2375,5329.451486
-2,3000,5333.038097
-2,3000,5336.662552
-2,3000,5340.199003
-3,3000,5343.917471
-2,3000,5347.432735
-4,3000,5350.979678
-4,3000,5354.506575
-2,3000,5358.037448
-1,3000,5361.64947
-3,3000,5365.661872
-1,3000,5370.154402
-2,3000,5374.716343
-2,3000,5379.682965
-2,3000,5384.164262
-4,2965,5388.787753
0,3000,5393.241586
-3,3000,5398.030305
-3,3000,5405.299412
-2,3000,5408.249339
-4,3000,5410.95261
-4,1929,5412.885085
-5,2799,5415.571642
-2,3000,5418.434189
0,3000,5421.29069
0,3000,5424.551374
-3,3000,5427.114572
0,3000,5430.179505
-3,3000,5433.30963
-3,3000,5436.795109
0,3000,5439.398807
-4,3000,5442.193453
-1,3000,5445.051793
-2,3000,5448.118549
-5,2985,5451.053052
-1,3000,5453.873991
-2,3000,5456.551692
-5,2849,5458.859745
-2,3000,5461.345522
-1,3000,5463.807935
-4,3000,5466.317076
-1,3000,5468.867648
-1,3000,5471.595607
-4,3000,5474.26399
-1,3000,5477.093167
-2,3000,5479.616852
-3,3000,5482.233257
-1,3000,5484.860346
-5,2860,5487.50674
1,3000,5490.829929
-2,3000,5494.507736
-2,3000,5497.365783
-4,3000,5500.223001
-1,3000,5502.870863
-1,3000,5505.715523
-4,3000,5508.493709
-3,3000,5511.637801
-4,3000,5514.438917
-2,3000,5518.341423
-2,3000,5521.867239
0,3000,5524.905034
-1,3000,5527.8478
-2,3000,5530.849971
-2,3000,5534.431086
-5,2384,5536.979303
-3,3000,5540.134907
-2,3000,5543.359717
-4,3000,5546.391099
1,3000,5549.454011
0,3000,5553.070727
-3,3000,5556.138392
-1,3000,5560.086061
-2,3000,5562.817924
-2,3000,5565.737867
-2,3000,5568.652244
-3,3000,5571.181946
0,3000,5573.780414
2,3000,5576.253708
-4,3000,5578.814885
-3,3000,5581.309414
-2,3000,5583.901056
-3,3000,5586.436423
-3,3000,5588.917064
-1,3000,5591.416433
-1,3000,5593.87314
-2,3000,5596.356709
-3,3000,5598.796473
-5,2880,5601.24321
-2,3000,5603.661918
-3,3000,5606.077951
-2,3000,5608.576431
-1,3000,5611.058154
0,3000,5613.664361
-1,3000,5616.084306
-4,3000,5618.602727
-5,2181,5620.415795
-1,3000,5622.887717
-2,3000,5625.312391
-3,3000,5627.779062
-1,3000,5630.309836
-4,3000,5632.827853
-2,3000,5635.247807
-5,2650,5637.42992
-1,3000,5639.950183
-2,3000,5642.46035
-3,3000,5644.948411
-1,3000,5647.405421
-5,2743,5649.726448
-1,3000,5652.193835
-1,3000,5654.849318
-1,3000,5658.34096
-2,3000,5663.032192
-1,3000,5665.464564
-4,3000,5667.923616
-2,3000,5670.342042
-3,3000,5672.770727
-1,3000,5676.747697
-1,3000,5680.458538
2,3000,5684.526095
-5,2398,5687.417545
-4,3000,5690.982653
-1,3000,5694.497411
-1,3000,5697.94876
-2,3000,5701.457533
-3,3000,5704.992492
-4,2518,5707.928022
-5,2149,5710.569236
-4,3000,5714.288762
0,3000,5718.531242
-1,3000,5722.611605
-1,3000,5726.819696
-3,3000,5730.850348
0,3000,5734.69994
-1,3000,5738.537954
0,3000,5742.386034
-3,3000,5745.978162
0,3000,5749.566867
-2,3000,5753.150527
-1,3000,5756.783111
-4,3000,5760.440708
-3,3000,5764.016404
-1,3000,5767.570194
-5,1866,5769.865377
-2,3000,5773.482949
-3,3000,5777.045616
-3,3000,5780.589151
-5,2419,5783.634856
-1,3000,5787.199402
-1,3000,5790.6753
-2,3000,5794.36959
-3,3000,5798.0593
-1,3000,5801.62433
-1,3000,5806.171923
-5,2516,5808.315611
-4,3000,5810.794243
-1,3000,5813.324317
-3,3000,5815.804046
-2,3000,5818.292544
1,3000,5820.801627
-3,3000,5823.316083
-2,3000,5825.851328
-3,3000,5828.359889
-3,3000,5830.918274
0,3000,5833.473297
0,3000,5835.956155
-2,3000,5838.500282
-3,3000,5840.993509
-4,3000,5843.507258
-2,3000,5845.997625
-3,3000,5848.504338
1,3000,5850.998453
-5,2814,5853.383268
-2,3000,5855.90438
-3,3000,5858.406536
-2,3000,5860.962172
-4,3000,5863.433372
-5,2422,5865.474297
-3,3000,5867.966833
-2,3000,5870.633172
0,3000,5873.392377
-2,3000,5876.186695
0,3000,5878.85299
-3,3000,5882.13742
-3,3000,5885.540109
-2,3000,5888.944778
-2,3000,5891.784523
-3,3000,5894.395615
-2,3000,5897.153227
-3,3000,5899.706229
-1,3000,5902.358372
-3,3000,5904.941732
-3,3000,5907.53403
-2,3000,5910.047926
-5,2620,5912.272171
-2,3000,5914.910241
-1,3000,5917.449199
-3,3000,5920.057827
0,3000,5922.596255
-5,2298,5924.567337
-5,2911,5927.047053
-2,3000,5929.620711
-4,3000,5932.220943
-1,3000,5934.823597
-1,3000,5937.338356
-4,3000,5939.914271
-4,3000,5942.433444
-1,3000,5945.091883
-2,3000,5947.658832
-3,3000,5950.232955
-1,3000,5952.845734
0,3000,5955.361634
-2,3000,5957.938227
0,3000,5960.523186
-1,3000,5963.142285
-4,3000,5965.693142
-2,3000,5968.2439
-1,3000,5970.761766
-3,3000,5973.349619
-2,3000,5975.925849
-2,3000,5978.454275
-1,3000,5981.058792
-2,3000,5983.592471
-1,3000,5986.153747
-5,2690,5988.434776
-5,2567,5990.676166
-4,3000,5993.219493
-2,3000,5995.74456
-1,3000,5998.296738
-2,3000,6000.846789
-5,2838,6003.310696
-2,3000,6005.957488
-2,3000,6008.606207
-4,3000,6011.137594
-2,3000,6013.77647
-3,3000,6016.316464
-3,3000,6018.896549
-1,3000,6021.492481
-2,3000,6024.016834
-3,3000,6026.593879
0,3000,6029.114196
-1,3000,6031.703272
-2,3000,6034.311055
0,3000,6036.841829
-1,3000,6039.384718
0,3000,6041.948991
-5,1841,6043.513526
0,3000,6046.071154
-3,3000,6048.5991
-2,3000,6051.139941
0,3000,6053.686067
-4,2553,6055.845584
-1,3000,6058.383774
-5,2505,6061.382173
0,3000,6065.23495
-3,3000,6068.926932
-2,3000,6072.632942
0,3000,6077.204922
-2,3000,6081.002723
0,3000,6084.6708
-1,3000,6088.336978
-4,3000,6091.8378
-1,3000,6095.582197
-1,3000,6099.49866
-2,3000,6103.263464
-3,3000,6107.017872
-1,3000,6110.716964
-2,3000,6114.363301
-2,3000,6118.163815
0,3000,6121.969479
-2,3000,6125.777466
0,3000,6129.720089
-3,3000,6133.760111
-4,3000,6137.596822
1,3000,6141.472641
-1,3000,6145.168664
0,3000,6149.1628
-1,3000,6153.391794
-1,3000,6157.210997
-1,3000,6160.978738
-4,3000,6164.926595
-3,3000,6168.906508
-2,3000,6172.739573
-5,2591,6176.097037
0,3000,6180.145446
0,3000,6183.9851
-1,3000,6189.420335
-1,3000,6192.000079
-1,3000,6194.628634
-1,3000,6197.16977
-3,3000,6199.715026
-2,3000,6202.403577
1,3000,6204.978427
-1,3000,6207.536186
2,3000,6210.110879
-4,3000,6212.680242
0,3000,6215.24033
-3,3000,6217.829789
1,3000,6220.449324
-1,3000,6223.032749
-2,3000,6225.613423
0,3000,6228.211742
-3,3000,6230.745986
0,3000,6233.286011
-5,2329,6235.294765
-2,3000,6237.910612
0,3000,6240.425896
-1,3000,6242.966717
-1,3000,6245.71374
-3,3000,6248.846181
-4,3000,6251.651045
0,3000,6254.522681
1,3000,6257.317048
2,3000,6260.185985
-2,3000,6263.142235
-5,2721,6266.131982
1,3000,6269.395674
-2,3000,6272.58825
-1,3000,6275.157492
-1,3000,6277.657477
-3,3000,6280.688545
2,3000,6283.904851
-1,3000,6287.212332
-2,3000,6290.021541
1,3000,6292.802836
0,3000,6295.716721
-1,3000,6298.67105
0,3000,6302.245094
-1,3000,6305.257311
-1,3000,6308.056574
-1,3000,6310.675368
0,3000,6313.873922
0,3000,6318.452308
-1,3000,6322.774286
2,3000,6327.617372
0,3000,6331.638363
-3,3000,6334.770962
0,3000,6338.005955
-2,3000,6341.099062
-2,3000,6344.135808
0,3000,6347.491902
-1,3000,6350.633399
-2,3000,6353.395795
-1,3000,6356.137375
-1,3000,6358.984153
-3,3000,6361.722764
0,3000,6364.856969
-2,3000,6367.879704
0,3000,6370.727842
-1,3000,6373.550702
-1,3000,6376.569085
-1,3000,6379.265697
-1,3000,6382.252677
-1,3000,6384.981565
-1,3000,6387.795782
0,3000,6390.519126
0,3000,6393.330209
-3,3000,6396.216475
0,3000,6399.050676
-1,3000,6401.756943
2,3000,6404.52558
-2,3000,6407.181323
0,3000,6410.062645
-1,3000,6412.873268
-4,3000,6415.77804
0,3000,6418.728739
-2,3000,6421.73015
0,3000,6425.068111
-1,3000,6428.35588
-2,3000,6431.556143
2,3000,6434.40839
-2,3000,6437.12462
-2,3000,6439.855633
-5,2957,6442.510002
-1,3000,6445.336188
-3,3000,6448.195286
0,3000,6451.135089
0,3000,6453.92606
-2,3000,6456.694599
-2,3000,6459.517728
0,3000,6462.519095
-2,3000,6465.24317
1,3000,6468.06812
-2,3000,6470.849217
-3,3000,6473.749782
-1,3000,6476.569738
-2,3000,6480.700586
0,3000,6484.740095
-2,3000,6488.767567
0,3000,6492.739623
-3,3000,6496.808392
0,3000,6500.719483
-4,1454,6502.591045
-2,3000,6506.423002
-1,3000,6510.322355
1,3000,6514.18408
-1,3000,6518.049664
1,3000,6521.931829
1,3000,6525.781296
-1,3000,6529.677399
-1,3000,6533.588851
-5,2666,6536.855385
-3,3000,6540.788309
-3,3000,6544.633976
0,3000,6548.525311
-4,3000,6552.481052
-2,3000,6556.430005
0,3000,6560.409037
-1,3000,6564.400022
-5,2163,6567.202632
-1,3000,6571.177191
0,3000,6575.167706
-1,3000,6579.161927
-2,3000,6583.164067
-1,3000,6587.192832
-2,3000,6591.171898
0,3000,6595.341694
0,3000,6599.425764
-2,3000,6603.950228
-3,3000,6608.615982
-3,3000,6612.394467
0,3000,6615.466387
-3,3000,6618.441835
-3,3000,6621.51206
-1,3000,6624.87506
1,3000,6627.570487
0,3000,6630.414567
0,3000,6633.24647
-1,3000,6636.475288
-2,3000,6639.261756
-2,3000,6642.340452
-3,3000,6645.393379
0,3000,6648.696793
-1,3000,6652.752603
-1,3000,6656.012177
0,3000,6659.517272
-5,2878,6662.408106
-1,3000,6665.275662
-1,3000,6668.299961
0,3000,6671.488802
0,3000,6674.650376
-4,3000,6678.050024
-1,3000,6682.010388
-3,3000,6685.013153
-2,3000,6688.202543
0,3000,6691.184676
0,3000,6693.918131
-4,3000,6696.720606
-2,3000,6699.710672
-3,3000,6703.684452
-1,3000,6706.692986
-2,3000,6710.073043
-4,3000,6713.063899
0,3000,6715.83022
-2,3000,6719.072086
0,3000,6722.10212
1,3000,6725.044823
-2,3000,6728.095053
-1,3000,6731.450496
0,3000,6734.802669
-3,3000,6737.674252
-1,3000,6740.590043
-3,3000,6744.390887
-4,3000,6747.844912
-3,3000,6750.75267
-1,3000,6753.708634
-2,3000,6756.926761
-3,3000,6760.117247
-1,3000,6762.804023
-2,3000,6765.71773
-1,3000,6769.433187
-4,3000,6774.594689
-1,3000,6778.588046
-1,3000,6782.52121
-2,3000,6787.10082
-1,3000,6792.514516
-1,3000,6797.1792
0,3000,6801.32021
-1,3000,6806.74052
-4,3000,6814.601172
0,3000,6819.600928
-3,3000,6823.352805
-4,3000,6827.057579
-2,3000,6831.485132
0,3000,6835.642304
0,3000,6842.118823
-1,3000,6846.797146
-5,2344,6849.816043
0,3000,6853.83005
-3,3000,6857.334174
0,3000,6860.89212
-2,3000,6864.619942
-1,3000,6868.749266
-1,3000,6872.996233
0,3000,6877.129556
-1,3000,6881.98508
-1,3000,6886.374025
-1,3000,6890.15179
-2,3000,6894.044338
0,3000,6898.908532
-5,2094,6902.358408
0,3000,6905.763617
0,3000,6908.691272
-3,3000,6911.890694
0,3000,6915.025092
-3,3000,6918.374582
-1,3000,6921.256798
-1,3000,6924.012131
-2,3000,6926.737117
-3,3000,6929.546639
-2,3000,6932.248609
-1,3000,6935.167928
1,3000,6938.032732
-2,3000,6940.790309
-3,3000,6944.225306
-3,3000,6947.384621
-1,3000,6950.159956
-1,3000,6953.15001
1,3000,6956.455852
0,3000,6959.721592
-1,3000,6963.999215
-2,3000,6969.578326
-1,3000,6974.565681
-1,3000,6979.838568
-1,3000,6985.211387
-1,3000,6989.515145
0,3000,6994.232554
0,3000,6999.153388
0,3000,7004.250388
-1,3000,7008.690193
0,3000,7012.694375
-2,3000,7017.929181
-2,3000,7023.472281
-1,3000,7028.838102
-4,3000,7034.256138
-1,3000,7039.440741
-1,3000,7045.520397
1,3000,7050.60286
1,3000,7055.518615
-4,3000,7059.7543
0,3000,7064.625384
-3,3000,7069.460167
0,3000,7073.830614
0,3000,7078.489875
-3,3000,7083.245806
-3,3000,7087.658293
-1,3000,7092.042692
-3,3000,7096.625627
0,3000,7101.038871
-1,3000,7105.655917
-1,3000,7110.564995
-3,3000,7115.645678
-1,3000,7119.773047
-1,3000,7124.446041
-2,3000,7127.416335
-3,3000,7130.46604
-1,3000,7133.94688
-3,3000,7137.030569
-1,3000,7140.587301
0,3000,7143.901766
0,3000,7147.06895
0,3000,7150.224966
-2,3000,7153.264557
0,3000,7156.352438
-2,3000,7159.623203
-2,3000,7162.73465
-2,3000,7165.584957
0,3000,7168.555131
1,3000,7171.398857
-1,3000,7174.443098
-2,3000,7177.237287
-1,3000,7180.344653
-2,3000,7183.168601
0,3000,7185.908491
1,3000,7188.966992
-3,3000,7191.743129
-3,3000,7194.684034
-4,3000,7197.604885
-2,3000,7200.888648
-1,3000,7204.191084
-2,3000,7207.196507
-3,3000,7210.15164
-1,3000,7213.323058
0,3000,7216.21173
0,3000,7219.063763
0,3000,7222.155344
-3,3000,7225.261958
-2,3000,7228.402041
1,3000,7231.133399
1,3000,7233.934169
-1,3000,7236.788245
-2,3000,7239.672038
0,3000,7242.593537
-1,3000,7245.463421
0,3000,7248.369598
-1,3000,7251.485214
1,3000,7254.405504
-2,3000,7257.203549
-1,3000,7260.046668
-1,3000,7262.998763
0,3000,7265.849609
-1,3000,7268.950978
0,3000,7271.682261
-2,3000,7274.546478
0,3000,7278.283348
-1,3000,7281.992934
0,3000,7285.955285
-1,3000,7288.884651
-2,3000,7291.899804
-2,3000,7294.665505
-2,3000,7297.840501
-3,3000,7300.728687
-1,3000,7303.90798
-1,3000,7307.175588
-1,3000,7309.981591
-1,3000,7312.682318
-1,3000,7315.397054
2,3000,7318.049124
0,3000,7320.810985
-1,3000,7323.64958
-1,3000,7326.355961
-2,3000,7329.338207
-1,3000,7333.040459
0,3000,7336.025667
-2,3000,7338.770773
0,3000,7341.500915
0,3000,7344.190454
-3,3000,7347.072824
-4,3000,7349.952982
-1,3000,7353.657109
-2,3000,7360.350081
-2,3000,7363.545893
-5,2741,7366.299379
0,3000,7369.06679
0,3000,7371.954852
-3,3000,7374.814579
0,3000,7377.548609
0,3000,7380.640635
-2,3000,7383.466818
-2,3000,7386.171443
-1,3000,7389.058241
0,3000,7391.985488
-3,3000,7394.953341
-1,3000,7398.016092
-3,3000,7401.251114
0,3000,7404.469347
-2,3000,7407.55221
-2,3000,7410.532274
-4,3000,7413.482424
-1,3000,7416.597721
-2,3000,7419.510975
0,3000,7422.465364
-2,3000,7425.692098
-4,2821,7430.046231
-2,3000,7434.392654
-2,3000,7438.9675
-1,3000,7443.53319
0,3000,7447.983397
0,3000,7452.354716
0,3000,7456.963944
-1,3000,7461.899805
-4,3000,7467.483392
0,3000,7473.296515
-1,3000,7478.687657
0,3000,7483.886522
0,3000,7488.307924
-2,3000,7492.345538
-1,3000,7497.021403
-1,3000,7501.398287
2,3000,7505.382915
0,3000,7509.923944
1,3000,7514.030573
0,3000,7518.16303
-3,3000,7522.400555
-1,3000,7526.473385
-3,3000,7530.7279
-4,2761,7535.009965
-2,3000,7539.972667
-1,3000,7545.325157
-3,3000,7549.947718
-2,3000,7554.199258
1,3000,7558.55624
0,3000,7562.66135
-1,3000,7566.853408
-5,1989,7570.049434
-1,3000,7574.156489
-1,3000,7580.26249
-1,3000,7583.200537
0,3000,7586.32494
0,3000,7589.220731
0,3000,7592.035199
-1,3000,7594.89968
1,3000,7597.892756
-1,3000,7600.748145
-3,3000,7603.934443
-1,3000,7606.794797
-1,3000,7609.970477
1,3000,7612.860511
-4,3000,7615.82762
0,3000,7618.764145
-2,3000,7621.687743
-2,3000,7624.531249
-1,3000,7627.616226
-2,3000,7630.527295
0,3000,7633.569132
-2,3000,7636.595235
-2,3000,7639.594207
-1,3000,7642.462622
-2,3000,7645.637309
-1,3000,7648.464106
-1,3000,7651.509832
-2,3000,7654.336887
-1,3000,7657.341292
-1,3000,7660.133929
-4,3000,7663.33599
0,3000,7666.137718
-2,3000,7669.204767
1,3000,7671.99233
-2,3000,7674.850951
-1,3000,7677.706276
-2,3000,7680.797453
-1,3000,7683.868515
2,3000,7686.869945
-1,3000,7690.09625
-1,3000,7693.521013
-1,3000,7697.187629
