time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_range,train/loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,eval/mean_ep_length,eval/mean_reward
377,2926.94,-1.79,2429,6591,2487296,0.2,0.002308439929038286,0.0,24280,-0.00027679603081196544,-1.0293697595596314,9.97513728e-05,0.00023495543,0.24766963720321655,0.007381117064505815,,
377,2926.94,-1.79,2430,6592,2488320,0.2,0.000268484465777874,0.00234375,24290,-0.0024794927332550286,-0.8902811288833619,9.975127040000001e-05,0.0013130871,0.44326668977737427,0.013246676232665778,,
377,2926.94,-1.79,2431,6594,2489344,0.2,-0.0018792194314301014,0.01982421875,24300,-0.002351649233605713,-0.9782803952693939,9.975116800000001e-05,0.005473137,0.4847818613052368,0.006977783888578415,,
377,2927.29,-1.75,2432,6595,2490368,0.2,-0.000720484706107527,0.00078125,24310,-0.00022585501428693533,-1.232925033569336,9.97510656e-05,0.00082141435,-0.2977710962295532,0.0016374641447328031,,
377,2927.29,-1.75,2433,6596,2491392,0.2,0.003011997090652585,0.0009765625,24320,3.8489978760480883e-05,-0.9271071970462799,9.97509632e-05,0.0006259122,0.3555443286895752,0.006939903134480119,,
377,2927.29,-1.75,2434,6598,2492416,0.2,-0.00022679375251755118,0.0,24330,-0.00032030637376010416,-0.9709808051586151,9.97508608e-05,0.00013013955,-0.2817037105560303,0.0015956532559357583,,
377,2927.29,-1.75,2435,6599,2493440,0.2,0.004471476189792156,0.0,24340,-0.0009455743245780468,-1.040435290336609,9.97507584e-05,0.00053025904,0.2519916892051697,0.014041546545922757,,
377,2927.29,-1.75,2436,6601,2494464,0.2,-0.0007676781387999654,9.765625e-05,24350,-0.0005041703581809998,-1.0197999000549316,9.9750656e-05,0.00055551843,-0.9101250171661377,0.001221184607129544,,
377,2927.29,-1.75,2437,6602,2495488,0.2,-0.0020502679981291294,0.00361328125,24360,-0.0018332391045987606,-1.0997621536254882,9.97505536e-05,0.0013082764,-0.3566514253616333,0.0016792858485132455,,
378,2927.29,-1.74,2438,6604,2496512,0.2,-0.001958981156349182,0.0166015625,24370,-0.0027611526194959877,-1.2923465013504027,9.975045120000001e-05,0.005474252,0.35305672883987427,0.006711000297218561,,
378,2927.29,-1.74,2439,6605,2497536,0.2,0.0009179615881294012,0.0001953125,24380,-0.0003402091097086668,-1.0720264315605164,9.97503488e-05,0.0013140307,0.35387206077575684,0.0078499473631382,,
378,2927.29,-1.74,2440,6607,2498560,0.2,-0.0017543472349643707,0.03154296875,24390,-0.005061804037541151,-0.9527487933635712,9.97502464e-05,0.006282067,0.3657054305076599,0.013113279547542333,,
378,2927.29,-1.79,2441,6609,2499584,0.2,-0.002950062043964863,0.01982421875,24400,-0.0021845051785930993,-1.3262570738792419,9.9750144e-05,0.004370178,-2.53661847114563,0.0012928866897709667,,
,,,,,2500000,0.2,0.004039749503135681,0.0078125,24410,-0.0018614700995385647,-0.9076729714870453,9.97500416e-05,0.0024244813,0.24203509092330933,0.016182370856404303,2983.16,-1.51
359,2927.29,-1.79,2442,6960,2500608,,,,,,,,,,,,
359,2927.29,-1.79,2443,6961,2501632,0.2,-0.0024678802583366632,0.00322265625,24420,-0.0013944367645308375,-1.1062570095062256,9.974993920000001e-05,0.002091574,-0.38440465927124023,0.002145120408385992,,
359,2927.29,-1.79,2444,6963,2502656,0.2,0.0020160956773906946,0.0005859375,24430,-0.0003450230462476611,-1.2014249205589294,9.97498368e-05,0.0012465366,0.2645241618156433,0.007636731583625078,,
359,2933.31,-1.75,2445,6965,2503680,0.2,-0.0010045305825769901,0.00712890625,24440,-0.0008304438088089228,-1.3283066749572754,9.974973440000001e-05,0.0023991624,-1.412416696548462,0.0011651915963739156,,
359,2933.31,-1.75,2446,6967,2504704,0.2,-0.0013908157125115395,0.0,24450,-0.0005138275679200888,-1.046495544910431,9.9749632e-05,0.0003857169,-0.27332305908203125,0.0006882256886456162,,
359,2933.31,-1.75,2447,6969,2505728,0.2,0.0028883200138807297,0.00390625,24460,-0.0012022556271404027,-1.0375308036804198,9.97495296e-05,0.0018757733,0.46050024032592773,0.011700995545834304,,
359,2933.31,-1.73,2448,6970,2506752,0.2,0.000275064492598176,0.01201171875,24470,-0.001834496483206749,-1.2279142498970033,9.97494272e-05,0.003496102,0.5805474817752838,0.006193610606715083,,
359,2933.31,-1.73,2449,6972,2507776,0.2,0.0011088710743933916,9.765625e-05,24480,-0.0009785748436115683,-1.1901785612106324,9.974932480000002e-05,0.0005680911,0.6633381545543671,0.007811474148184061,,
359,2933.31,-1.73,2450,6974,2508800,0.2,-4.778173752129078e-05,0.02626953125,24490,-0.0017774244537577034,-1.335423469543457,9.974922240000001e-05,0.006824447,0.6592475473880768,0.004652606369927525,,
359,2933.31,-1.73,2451,6975,2509824,0.2,0.00043879589065909386,0.003125,24500,-0.0013828086201101541,-1.100529384613037,9.974912e-05,0.0023213918,0.5413174629211426,0.009093432128429413,,
359,2933.31,-1.73,2452,6977,2510848,0.2,-0.0012717184145003557,0.00283203125,24510,-0.0007660007104277611,-1.0454768896102906,9.97490176e-05,0.001303986,0.39397305250167847,0.002224905916955322,,
359,2933.31,-1.73,2453,6979,2511872,0.2,-0.0007447694661095738,0.00048828125,24520,-0.00034887506626546383,-1.3052569150924682,9.974891520000001e-05,0.000677649,-0.9597069025039673,0.0007065869867801666,,
359,2933.31,-1.73,2454,6981,2512896,0.2,0.0021758913062512875,0.00693359375,24530,-0.0034317079233005645,-0.9186498343944549,9.97488128e-05,0.0024306455,0.3529137969017029,0.019707403518259524,,
359,2933.31,-1.73,2455,6983,2513920,0.2,0.002901672851294279,0.00126953125,24540,6.521653849631548e-05,-1.0808596968650819,9.97487104e-05,0.0011839031,0.48516637086868286,0.006507460959255695,,
360,2933.31,-1.73,2456,6984,2514944,0.2,-0.0021470151841640472,0.00771484375,24550,-0.0013744747499004006,-1.1577285051345825,9.9748608e-05,0.0034020976,-1.6374683380126953,0.0016572004184126853,,
360,2933.31,-1.72,2457,6986,2515968,0.2,-0.0022634442429989576,0.01044921875,24560,-0.0010626077884808183,-1.195879828929901,9.974850560000001e-05,0.004083632,-1.599337100982666,0.0008635622740257532,,
360,2933.31,-1.72,2458,6988,2516992,0.2,-0.0029963909182697535,0.0072265625,24570,-0.001664950279518962,-0.818068939447403,9.974840320000001e-05,0.0019140628,-1.3369591236114502,0.0008760493597947061,,
360,2933.31,-1.7,2459,6989,2518016,0.2,0.003123097587376833,0.00078125,24580,-0.001470432709902525,-0.8594767928123475,9.97483008e-05,0.00092218607,0.46617430448532104,0.01657909769564867,,
360,2933.31,-1.7,2460,6990,2519040,0.2,0.0018608048558235168,0.00439453125,24590,-0.001585531886667013,-0.9455219686031342,9.974819840000001e-05,0.0018322399,0.4117462635040283,0.01322135766968131,,
360,2933.31,-1.7,2461,6992,2520064,0.2,-6.63897953927517e-05,0.00224609375,24600,-0.0003700198605656624,-1.0486409068107605,9.9748096e-05,0.00097132963,0.0688963532447815,0.002444767649285495,,
360,2938.13,-1.66,2462,6994,2521088,0.2,0.00016864301869645715,0.0,24610,-0.0002186644123867154,-0.8603310883045197,9.97479936e-05,0.00029156983,0.5029020309448242,0.0017140567535534502,,
360,2938.13,-1.66,2463,6996,2522112,0.2,-0.003468829207122326,0.00302734375,24620,-0.0017821517074480652,-1.271068775653839,9.97478912e-05,0.0018136613,-1.1865787506103516,0.0006070699950214475,,
360,2938.13,-1.66,2464,6997,2523136,0.2,-0.003784667467698455,0.0162109375,24630,-0.002370760077610612,-1.02149178981781,9.974778880000001e-05,0.0045930496,-0.7961217164993286,0.000959399138810113,,
360,2946.64,-1.61,2465,6999,2524160,0.2,-0.003539399243891239,0.0005859375,24640,-0.001370818866416812,-1.0985747456550599,9.974768640000001e-05,0.00077848625,-2.9298222064971924,0.000626753328833729,,
360,2946.64,-1.61,2466,7001,2525184,0.2,0.0024748877622187138,0.01220703125,24650,-0.0023033150238916276,-0.8874777495861054,9.9747584e-05,0.0033287697,0.2899895906448364,0.014107126370072364,,
360,2946.64,-1.61,2467,7002,2526208,0.2,-0.0011137035908177495,0.06201171875,24660,-0.001363464049063623,-1.4186595678329468,9.97474816e-05,0.0084205605,-2.4591312408447266,0.000922810792690143,,
360,2946.64,-1.57,2468,7004,2527232,0.2,-0.004080360289663076,0.00185546875,24670,-0.0017388642532750963,-1.2617891430854797,9.97473792e-05,0.0013803183,-0.2570573091506958,0.000922852975782007,,
360,2946.64,-1.57,2469,7006,2528256,0.2,-0.004804524593055248,0.01396484375,24680,-0.002437006589025259,-1.0614562153816223,9.97472768e-05,0.0040836553,-1.26692795753479,0.0010465731844305991,,
360,2946.64,-1.57,2470,7007,2529280,0.2,0.0008390657603740692,0.011328125,24690,-0.0021115832263603807,-0.9793023049831391,9.974717440000001e-05,0.0033526614,0.44041264057159424,0.011863991990685463,,
361,2946.64,-1.58,2471,7009,2530304,0.2,0.0029134671203792095,0.00244140625,24700,-0.0003376235952600837,-1.1075385332107544,9.9747072e-05,0.0014670771,0.34224551916122437,0.008382109785452485,,
361,2946.64,-1.58,2472,7010,2531328,0.2,-0.0019353750394657254,0.001953125,24710,-0.0009417821653187275,-1.2562930226325988,9.974696960000001e-05,0.0017275595,-0.5314493179321289,0.0010198638832662255,,
361,2946.64,-1.58,2473,7011,2532352,0.2,-0.0006964689819142222,0.0013671875,24720,-0.0003985028248280287,-0.8981245279312133,9.97468672e-05,0.0009095719,-0.025202631950378418,0.00121586843742989,,
361,2946.64,-1.57,2474,7013,2533376,0.2,-0.00340801733545959,0.00654296875,24730,-0.0016398627078160644,-1.237381887435913,9.97467648e-05,0.0030245334,-1.6259825229644775,0.0006729768821969629,,
361,2946.64,-1.57,2475,7014,2534400,0.2,-0.001580298994667828,0.00048828125,24740,-0.0004889161791652441,-0.9089463710784912,9.974666240000001e-05,0.0008784826,-0.13768410682678223,0.0005252622766420245,,
361,2946.64,-1.57,2476,7016,2535424,0.2,-0.0007230225019156933,0.0021484375,24750,-0.002268144371919334,-0.951842850446701,9.974656e-05,0.0013238325,0.5298360884189606,0.010530964657664298,,
361,2946.64,-1.58,2477,7018,2536448,0.2,-0.0027301080990582705,0.00244140625,24760,-0.0013927744701504707,-0.7075860977172852,9.974645760000001e-05,0.0013441569,0.5362639725208282,0.0010398407757747918,,
361,2946.64,-1.58,2478,7020,2537472,0.2,0.00191392470151186,0.00185546875,24770,-0.0005001307465136052,-1.211897075176239,9.97463552e-05,0.0013964793,0.37588584423065186,0.0068199364468455315,,
361,2946.64,-1.58,2479,7022,2538496,0.2,-0.0019764057360589504,0.02177734375,24780,-0.0021298031322658064,-1.2442678451538085,9.974625280000001e-05,0.0038851374,-0.22976160049438477,0.0016667632502503694,,
361,2946.64,-1.57,2480,7024,2539520,0.2,0.001638428308069706,0.0001953125,24790,-0.00030672168359160425,-1.1474197149276733,9.974615040000001e-05,0.0008172077,0.6636465489864349,0.005032918462529778,,
361,2946.64,-1.57,2481,7026,2540544,0.2,0.0017251279205083847,0.01279296875,24800,-0.0046346609247848395,-0.9693014562129975,9.9746048e-05,0.0043190727,0.28584402799606323,0.027258623391389847,,
361,2946.64,-1.57,2482,7027,2541568,0.2,0.003540859092026949,0.0158203125,24810,-0.00014173428062349557,-0.9721959471702576,9.97459456e-05,0.00305367,0.4874100685119629,0.0077944206539541485,,
361,2946.64,-1.58,2483,7029,2542592,0.2,0.001451391726732254,0.020703125,24820,-0.0030260189203545453,-0.9049999177455902,9.97458432e-05,0.0048105405,0.5263176262378693,0.012572750728577376,,
361,2946.64,-1.58,2484,7031,2543616,0.2,-0.001014938112348318,0.00390625,24830,-0.0016506999731063844,-1.1662641882896423,9.974574080000001e-05,0.0023143638,0.3395441770553589,0.00808613458648324,,
361,2946.64,-1.58,2485,7033,2544640,0.2,0.0019515641033649445,0.0,24840,-3.340309485793114e-05,-1.0681236386299133,9.97456384e-05,0.0001762078,0.4137471318244934,0.006910546170547605,,
361,2946.64,-1.61,2486,7035,2545664,0.2,0.0011061355471611023,0.021875,24850,-0.0025316205341368915,-1.0402016401290894,9.9745536e-05,0.0043277377,0.640468418598175,0.009107675962150097,,
361,2946.64,-1.61,2487,7036,2546688,0.2,-0.0011684632627293468,0.0021484375,24860,-0.0008050145232118666,-0.8613263726234436,9.974543360000001e-05,0.0011745011,-0.011423826217651367,0.0013784211943857372,,
361,2946.64,-1.61,2488,7038,2547712,0.2,-0.001905955607071519,0.0005859375,24870,-0.001824508944991976,-1.1400333404541017,9.97453312e-05,0.0010722287,0.5059614777565002,0.005889542540535331,,
361,2946.64,-1.62,2489,7040,2548736,0.2,-0.0044607799500226974,0.012109375,24880,-0.0023061916930601,-1.126553738117218,9.97452288e-05,0.0038906678,-0.9746954441070557,0.0008716060197912157,,
362,2946.64,-1.62,2490,7042,2549760,0.2,-0.0029434585012495518,0.0205078125,24890,-0.0020835358183830975,-1.1615370631217956,9.97451264e-05,0.006189102,0.358692467212677,0.007723381463438273,,
362,2946.64,-1.62,2491,7044,2550784,0.2,0.002715588780120015,0.00615234375,24900,-0.0006495732581242919,-1.0852425813674926,9.974502400000001e-05,0.0022536204,0.5249691605567932,0.01137319440022111,,
362,2946.64,-1.6,2492,7047,2551808,0.2,-0.001445665373466909,0.008984375,24910,-0.0012696004239842295,-1.2710915684700013,9.974492160000001e-05,0.0025395064,0.01798379421234131,0.0019936553901061414,,
362,2946.64,-1.6,2493,7048,2552832,0.2,0.01061704009771347,0.0,24920,-0.0004498286987654865,-0.6872522890567779,9.97448192e-05,0.00015582642,0.3473888039588928,0.02619964238256216,,
362,2946.64,-1.6,2494,7050,2553856,0.2,-0.0014270582469180226,0.0005859375,24930,-0.0009925538673996926,-1.3618614196777343,9.974471680000001e-05,0.001096664,-0.8450759649276733,0.0022134935948997735,,
362,2946.64,-1.59,2495,7052,2554880,0.2,-0.00043337559327483177,0.00400390625,24940,-0.0017190754413604736,-0.9177649617195129,9.97446144e-05,0.0021222099,0.5241166949272156,0.007416764693334699,,
362,2946.64,-1.59,2496,7053,2555904,0.2,-0.0062956358306109905,0.03447265625,24950,-0.0045478303451091055,-1.0909198880195619,9.9744512e-05,0.008295523,-0.6237708330154419,0.001777599658817053,,
362,2946.64,-1.59,2497,7055,2556928,0.2,-0.00030423892894759774,0.001953125,24960,-0.0004246215568855405,-0.8485391974449158,9.97444096e-05,0.001279865,-0.12223374843597412,0.0013349397922866046,,
362,2946.64,-1.56,2498,7056,2557952,0.2,0.001971196848899126,0.00029296875,24970,-0.00038128718733787537,-0.8918912529945373,9.97443072e-05,0.00082310627,0.472983181476593,0.006053507421165704,,
362,2946.64,-1.56,2499,7058,2558976,0.2,0.0006571998819708824,0.0001953125,24980,-0.00100720445625484,-0.6855912506580353,9.974420480000001e-05,0.00039663125,0.4198504686355591,0.007209656434133649,,
362,2946.64,-1.59,2500,7059,2560000,0.2,-0.0018581394106149673,0.0263671875,24990,-0.005196361057460308,-0.9882552862167359,9.97441024e-05,0.0068410025,0.48634958267211914,0.016619597375392915,,
362,2946.64,-1.59,2501,7061,2561024,0.2,-0.0023076054640114307,0.0361328125,25000,-0.0025308227632194757,-1.0550278425216675,9.9744e-05,0.007104553,0.39054691791534424,0.002611149614676833,,
362,2946.64,-1.59,2502,7062,2562048,0.2,0.0033766268752515316,0.00078125,25010,-0.000313782156445086,-0.7579293310642242,9.974389760000001e-05,0.0005459888,0.3071911334991455,0.00888574318960309,,
362,2946.64,-1.55,2503,7064,2563072,0.2,-0.004099049139767885,0.006640625,25020,-0.0018707018345594407,-1.2862470030784607,9.97437952e-05,0.0025976743,-2.1703269481658936,0.000668523064814508,,
362,2946.64,-1.55,2504,7066,2564096,0.2,0.0005722707137465477,0.02255859375,25030,-0.001475886767730117,-1.1998623132705688,9.97436928e-05,0.0057677776,0.536104291677475,0.006007694639265537,,
362,2946.64,-1.55,2505,7068,2565120,0.2,-0.0036170203238725662,0.008203125,25040,-0.003697330062277615,-0.9146043717861175,9.97435904e-05,0.0033080378,0.34418702125549316,0.007744895620271563,,
362,2946.64,-1.55,2506,7069,2566144,0.2,0.0015564910136163235,0.0,25050,-0.00037996964529156684,-1.010085892677307,9.974348800000001e-05,0.0006813885,0.33563119173049927,0.006758613372221589,,
363,2946.64,-1.55,2507,7071,2567168,0.2,-0.005839688237756491,0.040234375,25060,-0.0053148930426687,-1.1509840607643127,9.97433856e-05,0.009341481,0.2999681830406189,0.0076443446334451435,,
363,2946.64,-1.55,2508,7072,2568192,0.2,-0.001140791573561728,0.0310546875,25070,-0.0019837722880765795,-1.1082602739334106,9.97432832e-05,0.0042077582,0.0813329815864563,0.002198424318339676,,
363,2946.64,-1.54,2509,7074,2569216,0.2,-0.0008339971536770463,0.0009765625,25080,-0.0006091542076319456,-0.9912614583969116,9.974318080000001e-05,0.0010120887,0.44231611490249634,0.0009080760471988469,,
363,2946.64,-1.54,2510,7075,2570240,0.2,-0.0007063854136504233,0.0,25090,-0.0003242699429392815,-1.0056852579116822,9.97430784e-05,0.00022361496,-1.5907948017120361,0.001086733490228653,,
363,2946.64,-1.54,2511,7077,2571264,0.2,-0.0009993088897317648,0.0021484375,25100,-0.001237245323136449,-1.0768980741500855,9.974297600000001e-05,0.0020481215,0.5651483237743378,0.005162044614553452,,
363,2957.98,-1.49,2512,7078,2572288,0.2,-0.00042234722059220076,0.0001953125,25110,5.079014226794243e-06,-1.0595816135406495,9.97428736e-05,0.00051455846,-2.1376726627349854,0.0010635578888468443,,
363,2957.98,-1.49,2513,7080,2573312,0.2,0.0027774793561547995,9.765625e-05,25120,1.5011278446763753e-05,-0.9870136976242065,9.97427712e-05,0.00043199258,0.3801766037940979,0.006384248984977603,,
363,2957.98,-1.49,2514,7081,2574336,0.2,-0.0015542469918727875,0.002734375,25130,-0.001917030499316752,-1.0839720249176026,9.974266880000001e-05,0.0014862085,0.47662633657455444,0.006429125461727381,,
363,2957.98,-1.5,2515,7083,2575360,0.2,0.0009702323004603386,0.00517578125,25140,-0.0010159216937609017,-1.0834596633911133,9.97425664e-05,0.0018289966,0.47946351766586304,0.0070257312152534725,,
363,2957.98,-1.5,2516,7085,2576384,0.2,-0.0013970774598419666,0.00478515625,25150,-0.00160356497799512,-1.0425818800926208,9.9742464e-05,0.001930567,0.5184978544712067,0.0038853908656165,,
363,2957.98,-1.5,2517,7086,2577408,0.2,-0.0018230821006000042,0.0099609375,25160,-0.0012290736194700003,-1.1109776854515077,9.97423616e-05,0.003494711,-0.06584560871124268,0.0017135363421402871,,
363,2957.98,-1.5,2518,7088,2578432,0.2,-0.0001694411039352417,0.01552734375,25170,-0.004063099226914346,-1.1543851613998413,9.974225920000001e-05,0.004401038,0.4914960265159607,0.012440895102918148,,
363,2957.98,-1.5,2519,7089,2579456,0.2,-0.0005501555278897285,0.0037109375,25180,-0.001863413630053401,-1.0868232488632201,9.974215680000001e-05,0.0021898027,0.4670531749725342,0.007347228936851025,,
363,2957.98,-1.5,2520,7091,2580480,0.2,-0.003663461422547698,0.021484375,25190,-0.0028911196161061524,-0.8192442119121551,9.97420544e-05,0.004724834,-0.17915582656860352,0.0017736799083650113,,
363,2957.98,-1.48,2521,7092,2581504,0.2,-0.005445990711450577,0.00087890625,25200,-0.0020227878820151092,-1.0520082116127014,9.974195200000001e-05,0.0012589215,0.5444307327270508,0.006191871454939246,,
364,2957.98,-1.48,2522,7094,2582528,0.2,-0.0017051405739039183,0.04970703125,25210,-0.003670108178630471,-1.0276193022727966,9.97418496e-05,0.008771901,0.31850188970565796,0.00726885050535202,,
364,2957.98,-1.48,2523,7095,2583552,0.2,-0.0010357617866247892,0.0140625,25220,-0.0029826276935637,-1.0013849139213562,9.97417472e-05,0.0037718955,0.3661388158798218,0.007254933938384056,,
364,2963.79,-1.46,2524,7097,2584576,0.2,-0.00017298758029937744,0.01201171875,25230,-0.002079519093967974,-1.1476499676704406,9.97416448e-05,0.0035233654,0.39554184675216675,0.0064436417073011395,,
364,2963.79,-1.46,2525,7098,2585600,0.2,-0.0024760891683399677,0.00126953125,25240,-0.0011471825884655118,-1.2449855566024781,9.974154240000002e-05,0.0013706692,-1.1440486907958984,0.0010809676605276763,,
364,2963.79,-1.46,2526,7100,2586624,0.2,-0.004709824454039335,0.00703125,25250,-0.002538194437511265,-1.227689254283905,9.974144000000001e-05,0.002502711,-1.2315139770507812,0.0004673983057728037,,
364,2963.79,-1.45,2527,7101,2587648,0.2,-0.0012323962291702628,0.003125,25260,-0.0007771881995722651,-1.0235464334487916,9.97413376e-05,0.0014038468,-1.0421733856201172,0.0012397237005643547,,
364,2963.79,-1.45,2528,7103,2588672,0.2,-0.0028129981365054846,0.00302734375,25270,-0.0012580732814967631,-1.096526575088501,9.97412352e-05,0.0012624558,-0.7162418365478516,0.0006822392111644149,,
364,2963.79,-1.45,2529,7105,2589696,0.2,-0.0009255660697817802,0.00048828125,25280,-0.00042019737884402275,-1.097270119190216,9.97411328e-05,0.001016962,-1.1904194355010986,0.0009755139821209013,,
364,2963.79,-1.45,2530,7106,2590720,0.2,-0.0016862443881109357,0.00400390625,25290,-0.0009068720508366823,-1.0103157877922058,9.97410304e-05,0.0021690736,-0.8915412425994873,0.0005792014300823212,,
364,2963.79,-1.45,2531,7108,2591744,0.2,-0.0010682274587452412,0.00126953125,25300,-0.001444588927552104,-1.09195157289505,9.9740928e-05,0.0008467607,0.5340684652328491,0.005727912485599518,,
364,2963.79,-1.45,2532,7109,2592768,0.2,-0.0021625091321766376,0.0087890625,25310,-0.0013693855609744788,-0.9147275745868683,9.97408256e-05,0.0026232277,-2.557074546813965,0.0010585618554614484,,
364,2963.79,-1.44,2533,7111,2593792,0.2,0.006854805164039135,0.0,25320,-0.0008767084218561649,-0.7229882657527924,9.974072320000001e-05,0.00023314817,0.30293387174606323,0.02045629844069481,,
364,2963.79,-1.44,2534,7113,2594816,0.2,-0.0012413383228704333,0.0009765625,25330,-0.0008819802897050977,-0.9427558839321136,9.97406208e-05,0.0009365237,-0.7464756965637207,0.00155910529429093,,
364,2963.79,-1.44,2535,7115,2595840,0.2,0.0016745319589972496,0.0,25340,-0.001221526344306767,-0.9559808075428009,9.97405184e-05,0.00069233606,0.5632303953170776,0.010254448931664228,,
364,2963.79,-1.44,2536,7116,2596864,0.2,-0.0015541978646069765,0.00625,25350,-0.0013747504679486155,-0.9370864927768707,9.974041600000001e-05,0.0031954825,0.5421504974365234,0.006221874197944999,,
364,2963.79,-1.44,2537,7118,2597888,0.2,0.002238715533167124,0.01005859375,25360,-0.0005253061186522246,-1.2216340541839599,9.97403136e-05,0.0022077747,0.020452678203582764,0.008426559716463089,,
365,2963.79,-1.44,2538,7119,2598912,0.2,-0.003740924410521984,0.01630859375,25370,-0.0019371628761291504,-1.2920332908630372,9.97402112e-05,0.004714174,-2.1195361614227295,0.0007201499480288476,,
365,2963.79,-1.44,2539,7121,2599936,0.2,-0.0003010476939380169,0.0,25380,-4.260407295078039e-05,-1.2266915321350098,9.97401088e-05,0.0003340583,-1.1711907386779785,0.0005946837656665594,,
,,,,,2600000,0.2,-0.0055405208840966225,0.0203125,25390,-0.0036822181195020677,-1.2271987438201903,9.974000640000001e-05,0.0051258053,-0.5669857263565063,0.0007020378950983285,2997.41,-1.22
350,2963.79,-1.44,2540,7427,2600960,,,,,,,,,,,,
350,2963.79,-1.44,2541,7428,2601984,0.2,0.0028115776367485523,0.0,25400,-3.863847814500332e-05,-0.8424068331718445,9.973990400000001e-05,0.0002645301,0.2546687722206116,0.00724986675195396,,
350,2966.95,-1.43,2542,7430,2603008,0.2,-0.00313563272356987,0.03203125,25410,-0.00519283942412585,-1.2151137471199036,9.97398016e-05,0.008323552,0.39310193061828613,0.013054810557514429,,
350,2966.95,-1.43,2543,7431,2604032,0.2,0.005569771397858858,0.00224609375,25420,-0.00032433412852697077,-0.9767933011054992,9.97396992e-05,0.0007677059,0.44954127073287964,0.01571877356618643,,
350,2966.95,-1.43,2544,7433,2605056,0.2,0.0008855338674038649,0.02431640625,25430,-0.0008028235053643585,-1.3753472447395325,9.97395968e-05,0.0041623693,0.6554322242736816,0.004827204160392284,,
350,2966.95,-1.45,2545,7434,2606080,0.2,-0.004522029310464859,0.01181640625,25440,-0.003182412427850068,-1.3643232583999634,9.97394944e-05,0.005312298,0.4022124409675598,0.006954166339710355,,
350,2966.95,-1.45,2546,7436,2607104,0.2,-0.0024493811652064323,0.06318359375,25450,-0.0031204138416796924,-1.15521479845047,9.973939200000001e-05,0.011278647,0.5120059549808502,0.0012396040605381132,,
350,2966.95,-1.45,2547,7437,2608128,0.2,0.004671094473451376,0.000390625,25460,-0.000857781246304512,-0.8196337759494782,9.97392896e-05,0.00045453222,0.4215840697288513,0.013477790914475919,,
350,2966.95,-1.44,2548,7439,2609152,0.2,-0.0024065114557743073,0.001171875,25470,-0.0011020666919648648,-1.0834847688674927,9.973918720000001e-05,0.0011719106,-0.18187332153320312,0.001263797318097204,,
350,2966.95,-1.44,2549,7440,2610176,0.2,0.0016368469223380089,0.002734375,25480,-0.001447323546744883,-1.0120482683181762,9.97390848e-05,0.0015378613,0.5995928049087524,0.010735781211405993,,
350,2966.95,-1.44,2550,7442,2611200,0.2,-0.0010585973504930735,0.01572265625,25490,-0.002966929413378239,-0.9530403733253479,9.97389824e-05,0.0035860222,0.5839693546295166,0.005721644358709454,,
350,2966.95,-1.43,2551,7444,2612224,0.2,-0.0010730092180892825,0.0009765625,25500,-0.0007691336330026388,-1.3152828574180604,9.973888000000001e-05,0.0012338671,-1.1578471660614014,0.0015805061324499548,,
350,2966.95,-1.43,2552,7445,2613248,0.2,-0.0011513438075780869,0.00029296875,25510,-0.0007131529040634632,-0.8880150139331817,9.97387776e-05,0.0007478869,0.6469826102256775,0.0009525813511572778,,
351,2966.95,-1.43,2553,7447,2614272,0.2,-0.003421131055802107,0.00595703125,25520,-0.002582221198827028,-1.0187232613563537,9.973867520000001e-05,0.0023774297,0.630952775478363,0.005153671372681856,,
351,2966.95,-1.43,2554,7448,2615296,0.2,0.00023158459225669503,0.0111328125,25530,-0.00021960437297821044,-1.208623719215393,9.97385728e-05,0.0025030638,-0.23917758464813232,0.0014922845410183072,,
351,2966.95,-1.43,2555,7450,2616320,0.2,0.002325081266462803,0.0001953125,25540,-0.00039202712941914796,-1.2263596534729004,9.973847040000001e-05,0.0005029682,0.3392079472541809,0.007809900073334574,,
351,2966.95,-1.43,2556,7451,2617344,0.2,0.0016292522195726633,0.00029296875,25550,-0.00044960901141166687,-1.041184091567993,9.9738368e-05,0.001368739,0.5678202211856842,0.005724061140790581,,
351,2966.95,-1.41,2557,7453,2618368,0.2,-0.0016034658765420318,0.000390625,25560,-0.001111737044993788,-0.8245356738567352,9.97382656e-05,0.00070740096,-0.22779560089111328,0.0033868525177240373,,
351,2966.95,-1.41,2558,7454,2619392,0.2,0.00014840601943433285,0.002734375,25570,-0.0014597426168620586,-0.6814595580101013,9.97381632e-05,0.00096897804,0.508081465959549,0.006313762348145247,,
351,2966.95,-1.41,2559,7456,2620416,0.2,0.00022763991728425026,0.010546875,25580,-0.001579996570944786,-1.1428020238876342,9.97380608e-05,0.0037502868,0.3854712247848511,0.007056781556457281,,
351,2966.95,-1.41,2560,7457,2621440,0.2,-0.0018198865000158548,0.01201171875,25590,-0.0011557471356354655,-0.906446659564972,9.973795840000001e-05,0.0035692153,-1.7289555072784424,0.0013527649221941828,,
351,2966.95,-1.41,2561,7459,2622464,0.2,0.002171476371586323,0.0001953125,25600,-0.00023357542231678964,-0.8832006752490997,9.9737856e-05,0.0004938674,0.39429348707199097,0.006484899530187249,,
