#{"t_start": 1639654336.9164536, "env_id": null}
r,l,t
-2,3000,19289.945311
-1,3000,19292.233
-2,3000,19294.571974
-3,3000,19296.888082
0,3000,19299.279065
-3,3000,19301.622006
-2,3000,19303.924761
0,3000,19306.241097
-2,3000,19308.531575
-1,3000,19310.816589
-2,3000,19313.110296
-4,3000,19316.326212
1,3000,19319.744063
-1,3000,19323.09778
0,3000,19326.477443
-1,3000,19329.896135
-1,3000,19333.250713
0,3000,19336.592107
0,3000,19339.940487
1,3000,19343.25395
0,3000,19346.88337
-2,3000,19350.358392
-1,3000,19353.740802
-1,3000,19357.135321
0,3000,19360.530311
-1,3000,19363.901621
-1,3000,19367.178611
-2,3000,19370.560199
0,3000,19373.914343
0,3000,19377.266392
-1,3000,19380.651464
0,3000,19384.018842
0,3000,19387.34838
1,3000,19390.730622
-1,3000,19394.151288
-2,3000,19397.520683
1,3000,19400.92691
-4,3000,19404.303598
1,3000,19407.678878
-2,3000,19411.155035
0,3000,19414.370573
1,3000,19417.82637
0,3000,19421.337883
1,3000,19424.73216
1,3000,19428.313789
-1,3000,19430.670763
0,3000,19433.030314
-1,3000,19435.330637
1,3000,19437.624822
-2,3000,19439.948379
0,3000,19442.291971
0,3000,19444.609548
0,3000,19446.941555
-1,3000,19449.247695
0,3000,19451.600347
-1,3000,19453.936701
0,3000,19456.230336
-1,3000,19458.533234
-2,3000,19460.827868
0,3000,19463.122154
1,3000,19465.437567
0,3000,19467.745155
-2,3000,19470.061776
0,3000,19472.374871
-1,3000,19474.693244
0,3000,19477.009244
0,3000,19479.339097
0,3000,19481.653815
0,3000,19483.958679
0,3000,19486.273165
0,3000,19488.573876
-1,3000,19490.867919
0,3000,19493.184519
1,3000,19495.511165
-1,3000,19497.808115
0,3000,19500.102108
1,3000,19502.417086
0,3000,19505.003656
0,3000,19507.680625
-2,3000,19510.029943
0,3000,19512.545692
-3,3000,19514.993198
0,3000,19517.299835
-2,3000,19519.592729
-1,3000,19521.911931
-2,3000,19524.219452
0,3000,19526.547756
-1,3000,19528.863135
-1,3000,19531.165323
-2,3000,19533.453415
-1,3000,19535.824633
0,3000,19538.153531
0,3000,19540.571381
-1,3000,19542.911868
-2,3000,19545.212267
-2,3000,19547.560548
0,3000,19549.8604
-1,3000,19552.175516
0,3000,19554.607352
-1,3000,19557.39761
-1,3000,19559.707981
0,3000,19562.027751
-2,3000,19564.330475
-1,3000,19566.634454
-1,3000,19568.946386
0,3000,19571.269252
-1,3000,19573.555998
-3,3000,19575.846162
0,3000,19578.180637
0,3000,19580.476972
0,3000,19582.766647
0,3000,19585.058249
0,3000,19587.373194
-2,3000,19589.675774
0,3000,19591.988738
-1,3000,19594.287903
-2,3000,19596.615503
-1,3000,19598.947808
0,3000,19601.245186
-1,3000,19603.588107
-1,3000,19606.19225
-1,3000,19608.498413
0,3000,19611.305751
-1,3000,19614.215885
0,3000,19616.507835
0,3000,19618.836061
1,3000,19621.170279
1,3000,19623.484857
0,3000,19625.775959
-1,3000,19628.09429
0,3000,19630.416779
-1,3000,19632.699506
0,3000,19634.995859
-1,3000,19637.297928
-1,3000,19639.751444
-1,3000,19642.059509
0,3000,19644.354959
-1,3000,19646.736396
-2,3000,19649.035215
0,3000,19651.334662
-1,3000,19653.678342
0,3000,19656.015223
-1,3000,19658.335496
-2,3000,19660.655991
-2,3000,19664.03083
0,3000,19667.362301
-1,3000,19670.703868
-1,3000,19674.055327
0,3000,19677.405122
-1,3000,19680.792015
0,3000,19684.15835
-1,3000,19687.489791
-1,3000,19690.824534
-3,3000,19694.238279
-2,3000,19697.592667
-1,3000,19700.918731
0,3000,19704.263876
0,3000,19707.720201
-1,3000,19711.070096
0,3000,19714.48971
0,3000,19717.936778
-1,3000,19721.309202
0,3000,19724.737009
0,3000,19728.085691
0,3000,19731.454696
0,3000,19734.836154
-1,3000,19738.198762
0,3000,19741.598569
0,3000,19744.905847
0,3000,19748.305312
0,3000,19751.732327
-1,3000,19755.157909
-1,3000,19758.60733
0,3000,19762.151881
1,3000,19765.564539
-1,3000,19769.028587
0,3000,19772.393175
-1,3000,19776.028412
-4,3000,19778.375252
-1,3000,19780.691232
-3,3000,19783.017547
-2,3000,19785.329489
1,3000,19787.65898
-2,3000,19789.99633
-1,3000,19792.299364
-1,3000,19794.599776
0,3000,19796.918314
-2,3000,19799.255713
0,3000,19801.547341
-1,3000,19803.908946
-1,3000,19806.206007
0,3000,19808.512087
2,3000,19810.827744
-1,3000,19813.136379
-1,3000,19815.440514
-1,3000,19817.749667
-1,3000,19820.04618
0,3000,19822.345308
0,3000,19824.652913
-1,3000,19827.156652
-1,3000,19829.466354
-1,3000,19831.759249
-1,3000,19834.092806
0,3000,19836.430948
-1,3000,19838.744228
-1,3000,19841.053489
0,3000,19843.353759
2,3000,19845.666912
-1,3000,19847.980792
-1,3000,19850.30339
-1,3000,19852.592051
-2,3000,19854.920897
-1,3000,19857.238672
-3,3000,19859.531498
-1,3000,19861.849559
1,3000,19864.208194
1,3000,19866.515662
1,3000,19868.828116
-4,3000,19871.124896
0,3000,19873.448966
-1,3000,19875.761856
0,3000,19878.062038
1,3000,19880.368019
1,3000,19882.693254
0,3000,19884.991275
1,3000,19887.327616
1,3000,19889.632763
0,3000,19891.940004
0,3000,19894.245756
-2,3000,19896.534291
0,3000,19898.876815
-1,3000,19901.207603
-1,3000,19903.509051
-1,3000,19906.596897
-1,3000,19909.276362
-1,3000,19911.61033
-1,3000,19913.904462
-1,3000,19916.196296
-1,3000,19918.503213
-1,3000,19920.783896
-1,3000,19923.091161
0,3000,19925.420257
-1,3000,19927.712529
-1,3000,19930.065748
0,3000,19932.353197
-3,3000,19934.693066
-1,3000,19937.692861
-1,3000,19940.219349
-3,3000,19942.662669
0,3000,19944.964172
-1,3000,19947.25194
0,3000,19949.574111
-2,3000,19951.861541
0,3000,19954.153544
0,3000,19956.49083
1,3000,19958.848227
0,3000,19961.165562
-3,3000,19963.481629
-2,3000,19965.787558
-1,3000,19968.073695
1,3000,19970.360344
0,3000,19972.864622
0,3000,19975.442779
-2,3000,19978.052017
0,3000,19980.697402
-1,3000,19983.302686
-2,3000,19985.975127
0,3000,19988.673754
-2,3000,19991.25937
0,3000,19993.903566
0,3000,19996.7584
0,3000,19999.464046
1,3000,20002.210119
0,3000,20004.711
0,3000,20007.024292
-1,3000,20009.331467
0,3000,20011.652286
-1,3000,20015.01065
-1,3000,20018.479422
-1,3000,20022.049918
0,3000,20025.5175
0,3000,20029.051618
0,3000,20032.338808
-1,3000,20035.764258
0,3000,20039.317162
0,3000,20042.841266
0,3000,20046.244532
0,3000,20049.627105
-2,3000,20053.101461
-1,3000,20056.534399
-2,3000,20059.905823
-1,3000,20063.247748
-2,3000,20066.583441
1,3000,20069.909462
-1,3000,20073.253256
-1,3000,20076.686872
-1,3000,20079.988957
-1,3000,20083.393953
0,3000,20086.775782
0,3000,20090.163127
-1,3000,20093.626359
0,3000,20096.986046
0,3000,20100.299031
0,3000,20103.712889
-1,3000,20107.126337
0,3000,20110.498427
-1,3000,20113.820798
-1,3000,20117.157389
-2,3000,20120.502703
1,3000,20123.824772
-1,3000,20127.307149
-1,3000,20129.632237
1,3000,20131.958906
1,3000,20134.274626
0,3000,20136.628007
0,3000,20138.975517
-1,3000,20141.295655
-1,3000,20143.604262
0,3000,20145.942796
0,3000,20148.227868
0,3000,20150.540817
0,3000,20152.858961
-1,3000,20155.15386
0,3000,20157.462357
-2,3000,20159.759685
0,3000,20162.07067
-1,3000,20164.366939
0,3000,20166.696105
0,3000,20168.994084
-1,3000,20171.291545
2,3000,20173.5849
0,3000,20175.881633
1,3000,20178.180561
1,3000,20180.475545
0,3000,20182.785959
-1,3000,20185.082498
-1,3000,20187.418592
0,3000,20189.70518
1,3000,20192.001863
0,3000,20194.295019
1,3000,20196.609276
-1,3000,20198.947729
-1,3000,20201.251019
-1,3000,20203.564507
0,3000,20205.883312
0,3000,20208.196663
-1,3000,20210.81709
-1,3000,20213.979979
0,3000,20216.455782
0,3000,20218.762833
0,3000,20221.049305
-1,3000,20223.348665
-1,3000,20225.644905
1,3000,20227.988875
0,3000,20230.281214
0,3000,20232.596158
0,3000,20234.886813
-2,3000,20237.2262
2,3000,20239.751838
0,3000,20242.066541
0,3000,20244.445434
1,3000,20246.765924
1,3000,20249.099733
0,3000,20251.386699
2,3000,20253.697778
0,3000,20256.006028
2,3000,20258.382483
0,3000,20261.029757
2,3000,20263.605061
0,3000,20266.089936
1,3000,20268.430238
-1,3000,20270.783674
0,3000,20273.151711
2,3000,20275.803181
0,3000,20278.26721
-3,3000,20281.282957
1,3000,20284.812899
-1,3000,20287.639786
-1,3000,20290.324535
0,3000,20292.890686
0,3000,20296.127675
-1,3000,20300.252213
-1,3000,20303.018295
-3,3000,20305.313282
0,3000,20307.611564
-1,3000,20309.930953
0,3000,20312.359792
0,3000,20315.054001
0,3000,20319.0109
0,3000,20321.73024
1,3000,20324.822319
-1,3000,20328.291003
0,3000,20331.314323
-1,3000,20333.837834
-1,3000,20336.343162
-2,3000,20338.814215
0,3000,20341.343592
-1,3000,20343.740133
1,3000,20346.288995
0,3000,20348.877644
-1,3000,20351.337302
1,3000,20353.816271
-1,3000,20356.293846
-1,3000,20359.182312
1,3000,20362.267538
0,3000,20365.088861
-1,3000,20367.542692
-1,3000,20370.173404
1,3000,20372.616663
0,3000,20375.216483
-1,3000,20379.262819
0,3000,20383.481566
1,3000,20387.153458
-1,3000,20390.8041
-1,3000,20394.523629
-1,3000,20398.463152
-1,3000,20402.310819
0,3000,20406.155318
0,3000,20409.94318
0,3000,20413.959082
-1,3000,20417.726577
0,3000,20421.476113
0,3000,20424.986938
1,3000,20428.364176
-1,3000,20431.534176
0,3000,20434.944198
0,3000,20439.215145
0,3000,20442.703652
-1,3000,20446.112952
0,3000,20449.520737
1,3000,20452.892865
1,3000,20456.298196
-3,3000,20459.718361
-1,3000,20463.291675
1,3000,20470.94735
-1,3000,20476.223253
-1,3000,20481.741331
-1,3000,20486.708405
0,3000,20492.949843
-1,3000,20497.830143
-1,3000,20501.4882
-3,3000,20505.004588
0,3000,20508.52045
1,3000,20511.993871
1,3000,20514.302839
0,3000,20516.621251
0,3000,20518.940156
0,3000,20521.247132
1,3000,20523.547263
0,3000,20525.833077
-1,3000,20528.144367
0,3000,20530.450279
-1,3000,20532.750656
1,3000,20535.815627
1,3000,20538.172274
0,3000,20540.473834
-1,3000,20542.779715
-1,3000,20545.098977
0,3000,20547.409558
0,3000,20549.692092
-2,3000,20551.97824
0,3000,20554.291069
0,3000,20556.59719
-1,3000,20558.931403
1,3000,20561.229742
0,3000,20563.561299
1,3000,20565.901515
0,3000,20568.199612
-1,3000,20570.545489
1,3000,20572.825485
0,3000,20575.139955
0,3000,20577.464764
0,3000,20579.763571
0,3000,20582.089319
0,3000,20584.374526
0,3000,20586.668701
0,3000,20589.006641
-1,3000,20591.299539
1,3000,20593.742705
1,3000,20596.293287
-1,3000,20598.762283
0,3000,20601.122177
-1,3000,20603.43198
0,3000,20605.74105
-1,3000,20608.089973
-1,3000,20610.371263
0,3000,20612.650377
1,3000,20614.967903
0,3000,20617.345698
0,3000,20619.666048
1,3000,20622.119417
0,3000,20624.431783
-2,3000,20626.765173
1,3000,20629.080193
0,3000,20631.411952
1,3000,20633.737008
-1,3000,20636.03133
0,3000,20638.326555
2,3000,20640.70735
0,3000,20643.013275
0,3000,20645.322163
1,3000,20647.621751
1,3000,20649.932919
-1,3000,20652.250728
-1,3000,20654.538048
2,3000,20656.834439
0,3000,20659.175788
1,3000,20661.50628
0,3000,20663.813152
0,3000,20666.139603
0,3000,20668.464515
0,3000,20670.755344
0,3000,20673.062601
1,3000,20675.374655
0,3000,20677.736401
0,3000,20680.048301
0,3000,20682.371666
0,3000,20684.723932
0,3000,20687.027144
1,3000,20689.307384
0,3000,20691.611915
0,3000,20693.948116
0,3000,20696.239477
-1,3000,20698.748692
0,3000,20702.164518
1,3000,20704.859773
0,3000,20707.759815
-1,3000,20710.316325
1,3000,20712.832214
0,3000,20715.373379
0,3000,20717.923858
-1,3000,20720.510482
1,3000,20723.064378
0,3000,20725.81494
0,3000,20728.236188
0,3000,20731.14276
0,3000,20734.044189
0,3000,20736.64588
-1,3000,20738.96191
0,3000,20741.355779
0,3000,20743.73889
-1,3000,20746.117726
0,3000,20748.490093
0,3000,20751.896212
1,3000,20755.44535
-2,3000,20759.419299
-2,3000,20762.832909
-2,3000,20766.737276
1,3000,20770.64726
1,3000,20774.224397
-3,3000,20778.156985
1,3000,20781.584504
2,3000,20784.742665
1,3000,20788.010314
0,3000,20791.304817
0,3000,20794.646058
0,3000,20797.939234
0,3000,20801.267524
0,3000,20804.533666
-1,3000,20807.876407
1,3000,20811.384823
-1,3000,20815.639605
-2,3000,20819.198235
-1,3000,20822.657096
-1,3000,20826.154372
1,3000,20829.636848
0,3000,20833.389145
-1,3000,20836.935841
0,3000,20840.271505
-2,3000,20843.557831
0,3000,20846.944281
0,3000,20850.241494
0,3000,20853.527397
0,3000,20856.787058
0,3000,20860.127902
0,3000,20863.449415
0,3000,20866.869421
-1,3000,20869.198987
0,3000,20871.611542
0,3000,20874.045717
-3,3000,20876.370631
0,3000,20878.65323
-1,3000,20881.37496
1,3000,20883.726743
0,3000,20886.058825
0,3000,20888.354149
1,3000,20890.597548
0,3000,20892.837419
1,3000,20895.082585
2,3000,20897.381011
-1,3000,20899.979777
-1,3000,20902.557301
0,3000,20904.793612
0,3000,20907.051268
0,3000,20909.292592
0,3000,20911.521427
0,3000,20913.778213
0,3000,20916.075055
0,3000,20918.360607
-1,3000,20920.634571
0,3000,20922.906227
0,3000,20925.13491
0,3000,20927.370244
0,3000,20929.616528
-1,3000,20931.860118
-1,3000,20934.085542
-1,3000,20936.350176
0,3000,20938.581212
0,3000,20940.838893
1,3000,20943.092081
0,3000,20945.300317
1,3000,20947.530083
0,3000,20949.74937
-1,3000,20952.128298
0,3000,20954.491827
1,3000,20956.860609
-1,3000,20959.095159
-1,3000,20961.318804
0,3000,20963.564401
1,3000,20965.836973
1,3000,20968.078472
0,3000,20970.303383
-2,3000,20972.57409
-1,3000,20974.88137
-3,3000,20977.394332
-1,3000,20979.925613
-1,3000,20982.187549
-2,3000,20984.417823
0,3000,20986.665936
0,3000,20988.901857
-1,3000,20991.143538
-1,3000,20993.423578
0,3000,20995.697908
0,3000,20997.932426
-1,3000,21000.156764
-2,3000,21002.401617
3,3000,21004.657544
-2,3000,21006.903292
1,3000,21009.137841
-1,3000,21011.522074
-1,3000,21014.268348
1,3000,21016.497975
0,3000,21018.789451
0,3000,21020.998438
-3,3000,21023.464304
1,3000,21025.699326
0,3000,21027.977195
0,3000,21031.30549
1,3000,21034.097354
0,3000,21036.833177
-1,3000,21040.719109
1,3000,21043.557933
-4,3000,21046.301415
1,3000,21048.781155
0,3000,21051.061325
1,3000,21053.634897
0,3000,21056.20231
-1,3000,21058.823203
0,3000,21061.316381
0,3000,21064.124385
-1,3000,21066.657432
0,3000,21068.962162
-1,3000,21071.241287
1,3000,21073.530497
1,3000,21075.944239
-2,3000,21078.813195
0,3000,21081.313788
0,3000,21083.581654
-2,3000,21086.076329
-1,3000,21088.591586
-1,3000,21090.987916
2,3000,21093.318335
1,3000,21095.640966
-4,3000,21097.938091
-1,3000,21100.518229
-1,3000,21103.104664
1,3000,21107.21724
1,3000,21111.226913
2,3000,21114.950036
-1,3000,21119.046321
1,3000,21122.696946
1,3000,21126.582509
0,3000,21130.3704
0,3000,21134.119631
1,3000,21137.945286
0,3000,21141.710728
0,3000,21145.193983
-2,3000,21148.530772
0,3000,21152.262059
1,3000,21156.470713
2,3000,21159.830167
0,3000,21163.209583
1,3000,21166.664798
0,3000,21170.100651
0,3000,21174.341965
-1,3000,21178.156719
-3,3000,21181.978008
0,3000,21185.561572
1,3000,21189.000193
1,3000,21192.408405
-1,3000,21196.470583
0,3000,21199.945073
-1,3000,21203.83678
0,3000,21207.485289
-3,3000,21212.090657
1,3000,21216.690121
0,3000,21220.786946
-1,3000,21224.567111
0,3000,21228.294559
-2,3000,21231.856695
0,3000,21234.80747
0,3000,21238.251776
0,3000,21240.801101
2,3000,21243.319164
0,3000,21245.773511
-1,3000,21248.396234
-1,3000,21251.278516
-1,3000,21254.103196
0,3000,21257.497611
0,3000,21260.225354
2,3000,21262.627547
0,3000,21265.079289
-1,3000,21267.741206
1,3000,21270.31425
0,3000,21272.988636
-1,3000,21275.732092
1,3000,21278.543868
0,3000,21281.428642
1,3000,21283.928227
-2,3000,21286.33735
0,3000,21288.699798
-2,3000,21290.963303
-2,3000,21293.58021
-2,3000,21296.34756
-2,3000,21299.397082
0,3000,21302.348967
0,3000,21305.050308
0,3000,21307.471978
0,3000,21310.680538
2,3000,21313.482015
-1,3000,21316.488698
0,3000,21318.73432
-1,3000,21321.000913
-1,3000,21323.272258
0,3000,21325.70983
-1,3000,21328.486212
-1,3000,21330.79895
0,3000,21333.340745
-3,3000,21335.736207
-2,3000,21338.585648
-1,3000,21341.723274
-1,3000,21344.417032
-1,3000,21347.023001
1,3000,21349.441326
0,3000,21351.733128
-1,3000,21353.966527
-1,3000,21356.234193
0,3000,21358.731884
0,3000,21361.099524
-1,3000,21363.656795
1,3000,21366.117898
-1,3000,21368.549512
1,3000,21371.098673
-1,3000,21373.559255
0,3000,21376.148277
0,3000,21378.981216
1,3000,21382.041817
0,3000,21384.838262
0,3000,21387.176484
-2,3000,21389.783504
-2,3000,21392.574418
0,3000,21394.957528
-2,3000,21397.681809
0,3000,21400.277581
-1,3000,21402.896897
-1,3000,21405.614272
0,3000,21408.20436
-1,3000,21411.098178
-2,3000,21414.43952
-2,3000,21416.989692
0,3000,21419.417627
-1,3000,21421.689502
0,3000,21423.971891
2,3000,21426.311133
0,3000,21428.623456
0,3000,21430.966169
0,3000,21433.294338
0,3000,21435.638746
-1,3000,21437.906516
-3,3000,21440.173939
-1,3000,21442.422111
-3,3000,21444.743106
-1,3000,21447.026021
-1,3000,21449.290096
2,3000,21451.530922
0,3000,21453.802289
-2,3000,21456.092147
-3,3000,21458.546772
-1,3000,21461.262488
0,3000,21464.04924
-1,3000,21466.906483
0,3000,21469.325358
-2,3000,21472.121093
0,3000,21474.670217
1,3000,21477.299224
0,3000,21479.771955
-1,3000,21482.365265
1,3000,21485.005829
1,3000,21487.829034
-3,3000,21491.750383
-1,3000,21495.322299
-1,3000,21499.114977
-1,3000,21502.745322
0,3000,21506.392893
0,3000,21510.012716
0,3000,21513.542591
0,3000,21517.810526
-1,3000,21521.177738
0,3000,21524.524685
0,3000,21528.062762
-1,3000,21531.435069
0,3000,21534.827853
0,3000,21538.30279
0,3000,21541.814577
0,3000,21545.54704
-4,3000,21549.263876
2,3000,21552.645805
0,3000,21556.378383
0,3000,21559.764135
0,3000,21563.048524
-1,3000,21566.522286
0,3000,21570.427337
0,3000,21574.577963
0,3000,21578.380863
1,3000,21582.37693
-1,3000,21586.090828
1,3000,21589.432837
0,3000,21592.580367
0,3000,21595.862556
-1,3000,21599.166714
1,3000,21602.510114
0,3000,21605.841574
-1,3000,21609.244262
1,3000,21611.575514
2,3000,21614.149185
-1,3000,21616.453538
0,3000,21618.736104
-3,3000,21620.991071
-4,3000,21623.650557
-1,3000,21626.060011
-1,3000,21628.457561
-1,3000,21630.967159
-1,3000,21633.473368
0,3000,21635.929551
0,3000,21638.390429
0,3000,21641.198881
-1,3000,21643.573746
-2,3000,21646.390668
0,3000,21648.64917
-2,3000,21650.993433
-3,3000,21653.773746
-1,3000,21656.156315
1,3000,21658.549425
-2,3000,21660.917466
0,3000,21663.609709
-1,3000,21666.370575
0,3000,21668.776347
1,3000,21671.102678
-1,3000,21673.420279
1,3000,21675.647145
-2,3000,21677.877446
-3,3000,21680.174956
1,3000,21682.646973
-2,3000,21684.966565
-1,3000,21687.234694
-2,3000,21689.447463
-3,3000,21691.658839
0,3000,21693.889724
-1,3000,21696.110414
0,3000,21698.327922
0,3000,21700.650637
1,3000,21702.89353
-1,3000,21705.129412
-1,3000,21707.359538
-1,3000,21709.607632
0,3000,21711.847668
0,3000,21714.12521
0,3000,21716.35278
-1,3000,21718.575283
1,3000,21720.780363
-4,3000,21722.988146
-3,3000,21725.250563
0,3000,21727.466162
-3,3000,21729.687625
-1,3000,21731.90129
0,3000,21734.124073
-3,3000,21737.058423
-1,3000,21739.757578
-1,3000,21741.970461
0,3000,21744.192476
2,3000,21746.426009
-2,3000,21748.647473
0,3000,21750.8729
0,3000,21753.092505
-2,3000,21755.324374
-3,3000,21757.544375
0,3000,21759.759454
-1,3000,21762.021742
-2,3000,21764.2963
-1,3000,21766.579777
0,3000,21768.795594
-1,3000,21771.037856
-1,3000,21773.256966
0,3000,21775.492866
-1,3000,21777.782258
0,3000,21779.997225
-1,3000,21782.216241
-2,3000,21784.447488
-2,3000,21786.697255
-5,2607,21788.639296
-1,3000,21790.8562
-3,3000,21793.075931
-3,3000,21795.295377
-1,3000,21797.533334
-1,3000,21799.801185
-1,3000,21802.077743
-3,3000,21804.316003
-3,3000,21806.561895
-2,3000,21808.797842
-1,3000,21811.016768
0,3000,21813.269461
-3,3000,21815.57609
-2,3000,21817.815322
-1,3000,21820.03598
-1,3000,21822.441289
-1,3000,21824.666014
-1,3000,21826.908868
0,3000,21829.14519
-2,3000,21831.486456
0,3000,21833.745204
-4,2178,21835.406944
-2,3000,21837.918575
-1,3000,21841.537132
-2,3000,21846.12707
-1,3000,21849.939729
-3,3000,21854.017319
-2,3000,21857.845333
2,3000,21861.497959
1,3000,21865.074169
-1,3000,21869.196557
1,3000,21873.154742
0,3000,21877.071729
-1,3000,21880.654057
0,3000,21884.340723
-1,3000,21887.73411
0,3000,21891.60783
-2,3000,21895.189861
1,3000,21898.764805
-1,3000,21902.584667
0,3000,21906.689807
1,3000,21910.94938
-1,3000,21914.58799
0,3000,21918.350263
0,3000,21921.750553
0,3000,21925.170738
2,3000,21928.36904
-1,3000,21931.642159
-1,3000,21935.156963
0,3000,21938.592081
-1,3000,21941.886576
-1,3000,21945.439647
1,3000,21949.986072
0,3000,21953.26475
1,3000,21956.57406
-1,3000,21960.74627
0,3000,21964.851722
0,3000,21967.293827
0,3000,21969.748649
2,3000,21972.45325
-1,3000,21975.470995
0,3000,21979.307616
0,3000,21982.577625
0,3000,21985.208284
-1,3000,21988.63066
0,3000,21991.141468
-1,3000,21993.526559
0,3000,21996.500288
2,3000,21999.944363
0,3000,22002.777481
3,3000,22005.309505
1,3000,22007.993137
-2,3000,22011.133039
0,3000,22013.903169
1,3000,22017.310214
0,3000,22019.837835
2,3000,22023.366534
0,3000,22026.626059
3,3000,22029.295672
-1,3000,22031.801666
0,3000,22034.079259
0,3000,22036.323341
1,3000,22038.553887
0,3000,22040.784827
0,3000,22043.047573
1,3000,22045.328943
0,3000,22047.672935
-1,3000,22049.915437
1,3000,22052.205397
0,3000,22054.583367
0,3000,22056.921856
0,3000,22059.220126
0,3000,22061.900615
0,3000,22064.271649
-2,3000,22066.542221
0,3000,22068.849244
0,3000,22071.139654
-1,3000,22073.38018
2,3000,22075.62609
0,3000,22077.925857
0,3000,22080.215692
0,3000,22082.44257
0,3000,22084.677767
1,3000,22086.907915
0,3000,22089.176449
1,3000,22091.43437
0,3000,22093.678318
0,3000,22095.973759
2,3000,22098.440028
1,3000,22100.713412
1,3000,22103.109351
-1,3000,22105.983626
0,3000,22108.23403
-1,3000,22110.48466
0,3000,22112.719862
-2,3000,22115.006253
1,3000,22117.292916
1,3000,22119.529046
-3,3000,22121.776401
0,3000,22124.102153
2,3000,22126.403672
0,3000,22128.647395
-1,3000,22130.890568
1,3000,22133.123922
0,3000,22135.347772
0,3000,22137.58287
-1,3000,22139.826369
-1,3000,22142.078922
0,3000,22144.352028
-1,3000,22146.570138
0,3000,22148.822764
0,3000,22151.055465
0,3000,22153.331984
1,3000,22155.56198
1,3000,22157.794875
1,3000,22160.035138
-2,3000,22162.276885
0,3000,22164.503695
-1,3000,22166.754691
2,3000,22168.99593
-1,3000,22171.241227
0,3000,22173.502228
0,3000,22175.749925
0,3000,22177.989255
0,3000,22180.340678
0,3000,22182.680406
0,3000,22184.952736
-1,3000,22187.231051
0,3000,22189.454896
-1,3000,22191.687003
0,3000,22193.932759
0,3000,22196.155647
0,3000,22198.380235
0,3000,22200.657649
1,3000,22202.879354
0,3000,22205.138142
3,3000,22208.444723
0,3000,22211.717158
1,3000,22214.990298
0,3000,22218.257572
0,3000,22221.362173
-1,3000,22224.691458
-1,3000,22228.012167
0,3000,22231.306705
-2,3000,22234.549286
-3,3000,22237.921649
-1,3000,22241.162138
0,3000,22244.41132
-2,3000,22247.718384
-1,3000,22250.998049
-1,3000,22254.286549
0,3000,22257.546467
1,3000,22260.77079
1,3000,22264.074178
-1,3000,22267.224932
0,3000,22270.563298
0,3000,22274.479598
0,3000,22277.752626
-1,3000,22281.034614
0,3000,22284.462165
-1,3000,22287.859207
-1,3000,22291.074461
2,3000,22294.3567
-1,3000,22297.614728
-2,3000,22300.893019
-2,3000,22304.236289
0,3000,22307.469596
-1,3000,22310.685544
0,3000,22313.798377
0,3000,22317.083427
0,3000,22319.310097
0,3000,22321.526111
1,3000,22323.749378
0,3000,22325.968886
0,3000,22328.218235
-1,3000,22330.493955
0,3000,22332.702034
-1,3000,22334.94064
1,3000,22337.187382
0,3000,22339.416114
1,3000,22341.655974
1,3000,22343.894367
1,3000,22346.102837
-1,3000,22348.314618
2,3000,22350.532012
0,3000,22352.763826
0,3000,22355.02976
-1,3000,22357.268816
0,3000,22359.493905
-1,3000,22361.743141
0,3000,22363.958951
1,3000,22366.199224
-1,3000,22368.446514
1,3000,22370.666521
0,3000,22372.913892
1,3000,22375.141304
0,3000,22377.352741
0,3000,22379.564749
-1,3000,22381.798913
1,3000,22384.046395
-1,3000,22386.291636
0,3000,22388.501616
-1,3000,22390.772043
0,3000,22393.000154
-1,3000,22395.238621
0,3000,22397.592872
1,3000,22399.879469
-2,3000,22402.175672
2,3000,22404.53105
-1,3000,22406.78509
0,3000,22409.028987
0,3000,22411.256905
1,3000,22413.498868
0,3000,22415.774443
0,3000,22418.018218
0,3000,22420.317977
0,3000,22422.664418
1,3000,22424.926485
0,3000,22427.161772
1,3000,22429.421605
1,3000,22431.64646
0,3000,22433.8906
1,3000,22436.143982
1,3000,22438.367982
0,3000,22440.611255
1,3000,22442.827094
0,3000,22445.047344
0,3000,22447.270274
0,3000,22449.50763
0,3000,22451.749604
0,3000,22453.988445
-1,3000,22456.271555
0,3000,22458.495387
0,3000,22460.741716
-1,3000,22462.969051
0,3000,22465.209776
0,3000,22467.45696
0,3000,22469.67688
1,3000,22471.897488
0,3000,22474.130335
0,3000,22476.374394
-1,3000,22478.616237
0,3000,22480.884164
2,3000,22483.125332
0,3000,22485.3809
0,3000,22487.658168
0,3000,22489.884229
-1,3000,22492.10611
0,3000,22494.338401
-1,3000,22496.55075
-2,3000,22498.779881
0,3000,22501.003057
0,3000,22503.231609
0,3000,22505.44894
-2,3000,22507.659399
0,3000,22509.893095
0,3000,22512.161548
-1,3000,22514.37785
0,3000,22516.604473
0,3000,22518.82959
-1,3000,22521.043279
0,3000,22523.266973
1,3000,22525.66163
-1,3000,22528.060258
-1,3000,22530.450349
0,3000,22532.835094
0,3000,22535.219168
0,3000,22537.617425
-2,3000,22540.072729
0,3000,22543.566492
-1,3000,22546.888356
0,3000,22550.129382
1,3000,22553.404295
-1,3000,22556.66343
2,3000,22559.911741
1,3000,22563.167338
-1,3000,22566.442412
-1,3000,22569.721877
0,3000,22573.032323
1,3000,22576.374633
1,3000,22579.671627
-1,3000,22582.937304
0,3000,22586.174196
0,3000,22589.474252
-1,3000,22592.711445
