#{"t_start": 1639611245.9746084, "env_id": null}
r,l,t
-4,688,962.444155
-5,541,962.968935
-5,655,963.796442
-5,397,964.173821
-5,704,964.830012
-5,576,965.339725
-5,755,965.971058
-5,1072,967.0528
-5,615,967.613631
-5,604,968.356951
-5,720,969.084364
-5,542,969.559396
-5,581,970.063329
-5,588,970.584433
-5,553,971.384873
-5,661,972.195505
-5,539,972.775336
-5,599,973.434759
-5,512,973.852996
-5,821,974.576385
-5,597,975.06392
-4,512,975.468323
-4,599,975.969173
-5,724,976.544399
-5,660,977.176585
-5,514,977.689191
-5,729,978.288683
-4,647,978.826082
-5,664,979.499413
-4,691,980.605807
-5,646,981.25724
-5,511,981.806045
-5,541,982.427902
-4,579,983.273866
-3,946,984.364612
-5,888,985.52936
-5,482,986.063353
-5,511,986.73528
-5,467,987.399324
-4,800,988.245173
-4,761,989.090004
-5,538,989.73933
-5,392,990.267624
-5,526,990.803571
-5,532,991.507312
-5,608,992.680215
-5,514,993.633603
-5,610,995.001441
-5,371,995.44199
-5,561,996.44632
-5,787,997.769356
-4,1202,999.810557
-5,552,1000.51428
-5,616,1001.442669
-5,404,1002.000547
-5,415,1002.641032
-5,440,1003.262811
-5,574,1004.053938
-5,702,1005.015897
-5,600,1006.044511
-5,551,1006.670361
-5,629,1007.785972
-5,394,1008.332092
-5,556,1009.239208
-5,676,1010.24403
-5,505,1010.85762
-5,645,1011.836955
-5,752,1012.60012
-5,591,1013.465483
-4,692,1014.441801
-4,683,1015.198878
-5,445,1016.008721
-5,465,1016.523007
-5,727,1017.977875
-5,459,1018.499193
-5,619,1019.365511
-5,756,1020.457479
-5,676,1021.188006
-5,640,1022.154107
-5,656,1023.110049
-5,547,1023.730776
-5,519,1024.588155
-4,706,1025.396122
-5,465,1026.177402
-5,510,1026.845706
-5,529,1028.441479
-5,736,1029.646544
-5,475,1030.193196
-5,417,1030.668446
-5,487,1031.44761
-5,523,1031.998461
-4,635,1032.909171
-5,726,1033.884506
-5,631,1034.548954
-5,578,1035.348104
-5,589,1036.104468
-5,766,1036.941324
-5,772,1038.016161
-5,585,1039.029683
-5,576,1040.622423
-5,552,1041.823719
-5,603,1042.526603
-5,485,1043.351095
-5,375,1043.754471
-5,545,1044.628002
-5,538,1045.212234
-5,494,1045.99398
-5,715,1046.752021
-5,467,1047.556263
-4,826,1048.860598
-5,490,1049.501356
-5,615,1050.501139
-5,532,1051.114645
-5,452,1051.95876
-5,856,1053.064408
-5,511,1053.740955
-5,622,1054.847977
-5,676,1056.782137
-5,518,1058.063652
-5,645,1058.972719
-5,783,1060.50347
-5,537,1061.341052
-5,636,1062.09674
-5,583,1063.12648
-4,751,1064.203245
-5,514,1064.889855
-5,603,1065.716026
-5,626,1066.499202
-5,484,1067.400871
-5,513,1068.152059
-5,403,1068.701739
-5,490,1069.681993
-5,545,1070.702624
-5,615,1071.647015
-5,460,1072.133947
-5,513,1072.693363
-5,658,1073.424798
-4,815,1074.254786
-5,553,1074.874929
-5,663,1075.543478
-5,681,1076.537586
-5,461,1077.046642
-5,483,1077.605175
-4,534,1078.512778
-5,508,1079.406393
-5,525,1080.314267
-5,737,1081.215011
-5,702,1081.848327
-5,616,1082.366086
-5,592,1082.835406
-5,970,1083.608164
-4,946,1084.385211
-5,551,1084.854605
-5,550,1085.328614
-5,718,1085.96911
-3,811,1087.415894
-5,518,1088.016868
-4,1142,1089.116811
-5,444,1089.553937
-5,488,1090.002599
-5,582,1090.468913
-4,591,1091.005569
-5,446,1091.377369
-5,605,1091.935099
-5,775,1092.659413
-5,726,1093.313705
-5,626,1093.832641
-5,559,1094.298931
-5,869,1095.085923
-4,704,1095.717927
-5,709,1096.376166
-5,675,1097.015764
-5,738,1097.729242
-5,970,1098.586387
-4,1008,1099.440261
-5,576,1099.923793
-5,546,1100.410863
-5,483,1100.833841
-5,609,1101.398154
-5,452,1101.798469
-5,569,1102.296548
-5,474,1102.702051
-5,394,1103.073582
-5,544,1103.557233
-5,605,1104.098004
-5,654,1104.633518
-5,482,1105.086235
-4,528,1105.561285
-4,562,1106.061741
-5,934,1106.902056
-5,753,1107.584369
-5,509,1108.002594
-5,634,1108.605579
-5,794,1109.353658
-5,416,1109.734365
-5,596,1110.246984
-5,652,1110.828341
-5,563,1111.319805
-5,526,1111.786633
-5,673,1112.379213
-5,828,1113.126657
-4,976,1113.995929
-5,774,1114.671335
-3,1009,1115.595104
-5,565,1116.086821
-5,776,1116.746878
-5,521,1117.15502
-5,589,1117.622617
-5,525,1118.066859
-5,873,1118.850399
-5,596,1119.357229
-5,568,1119.893822
-5,691,1120.531899
-5,494,1120.96251
-5,617,1121.487613
-5,513,1121.991455
-5,757,1122.720124
-5,551,1123.197149
-5,534,1123.645164
-5,524,1124.101629
-5,543,1124.581006
-5,454,1124.946848
-5,647,1125.45627
-5,501,1125.869553
-5,523,1126.284979
-4,647,1126.79149
-5,525,1127.208889
-5,529,1127.620578
-5,658,1128.136342
-5,524,1128.775263
-5,456,1129.456257
-4,877,1130.59274
-4,698,1131.281184
-5,423,1131.930933
-5,589,1132.538211
-5,515,1133.272445
-5,521,1133.794675
-4,711,1134.737257
-5,796,1135.772794
-5,685,1136.590461
-4,729,1137.559988
-5,525,1138.367525
-5,538,1138.916224
-5,566,1139.781942
-5,547,1140.390586
-5,616,1141.36337
-5,412,1141.794456
-5,689,1142.777937
-5,517,1143.54674
-5,430,1144.046277
-5,595,1144.832104
-5,539,1145.465356
-5,633,1146.415071
-5,606,1147.078503
-5,647,1148.034678
-4,682,1149.124096
-5,676,1149.94339
-5,544,1150.849028
-4,649,1151.523444
-5,546,1152.345557
-5,628,1153.124059
-5,653,1153.839101
-4,812,1154.942768
-5,676,1155.828427
-5,894,1156.864865
-3,791,1157.773709
-4,578,1158.582329
-5,744,1159.519737
-5,752,1160.342783
-5,634,1161.361456
-4,711,1162.35382
-5,436,1162.838322
-5,617,1163.684415
-5,420,1164.085269
-5,574,1164.896658
-4,767,1165.714071
-5,584,1166.530889
-5,609,1167.339672
-5,536,1167.97048
-5,727,1169.031266
-5,705,1169.95012
-5,396,1170.53551
-5,511,1171.351399
-5,708,1172.470947
-5,624,1173.464993
-5,715,1174.257726
-5,585,1175.122583
-5,539,1175.828247
-4,620,1176.625071
-5,778,1177.796677
-5,383,1178.239412
-5,1133,1179.773962
-5,531,1180.670343
-5,791,1181.795852
-5,695,1182.560003
-4,755,1183.666034
-5,471,1184.303512
-5,660,1185.044563
-5,574,1185.911371
-5,641,1186.596479
-5,667,1187.533559
-5,459,1187.996046
-5,580,1188.79714
-4,645,1189.715647
-4,764,1190.513686
-5,572,1191.357147
-3,742,1192.402115
-4,829,1193.303509
-5,718,1194.470221
-5,695,1195.040472
-5,532,1195.473039
-5,627,1195.991806
-5,510,1196.38703
-4,727,1196.974969
-5,604,1197.463525
-5,681,1198.019682
-4,982,1198.830333
-5,594,1199.341023
-5,621,1199.848411
-5,669,1200.445022
-5,818,1201.138457
-5,684,1201.669434
-5,611,1202.150215
-5,568,1202.59673
-5,454,1202.960872
-5,524,1203.362592
-5,742,1203.952486
-5,649,1204.468735
-5,555,1204.898674
-5,960,1205.739004
-5,467,1206.138294
-5,453,1206.491745
-5,746,1207.07427
-5,525,1207.486329
-4,547,1207.904207
-5,967,1208.657327
-5,902,1209.384188
-4,590,1209.883575
-5,435,1210.2446
-5,676,1210.840636
-5,593,1211.315608
-5,489,1211.702983
-4,544,1212.17293
-5,758,1212.855699
-5,855,1213.544907
-5,603,1214.065397
-5,435,1214.419634
-5,724,1214.996082
-5,488,1215.366122
-5,1024,1216.179638
-5,549,1216.607091
-5,705,1217.179448
-5,536,1217.594898
-5,475,1217.968774
-5,565,1218.440137
-5,873,1219.197831
-5,704,1219.76333
-5,744,1220.39937
-5,836,1221.09987
-3,864,1221.853206
-5,722,1222.50491
-5,630,1223.0519
-5,609,1223.561857
-5,621,1224.106208
-5,496,1224.512079
-5,1074,1225.425213
-5,654,1225.996431
-5,480,1226.408584
-4,970,1227.54357
-4,1211,1228.938857
-4,761,1229.727308
-5,1033,1230.955673
-5,704,1231.714661
-5,548,1232.248685
-5,776,1232.948521
-5,480,1233.360973
-5,499,1233.827898
-5,622,1234.386491
-4,826,1235.108264
-5,491,1235.557169
-5,658,1236.143206
-5,485,1236.563127
-5,473,1236.969725
-5,490,1237.384537
-5,697,1237.962135
-5,734,1238.695269
-5,909,1239.541759
-5,471,1239.996067
-5,827,1240.815078
-4,681,1241.392817
-5,624,1242.005027
-5,572,1242.542043
-5,636,1243.066891
-5,495,1243.483657
-5,1013,1244.403939
-5,534,1244.90298
-5,857,1245.605903
-5,520,1246.071284
-5,612,1246.755219
-5,470,1247.323139
-5,939,1248.382668
-5,500,1249.110123
-5,835,1249.849864
-5,395,1250.192724
-5,822,1250.910736
-5,568,1251.560492
-5,690,1252.171903
-5,546,1252.661967
-5,523,1253.308724
-5,786,1254.466058
-5,437,1254.938256
-5,549,1255.789396
-5,552,1256.72141
-5,853,1257.679645
-5,719,1258.635873
-5,539,1259.406795
-5,508,1259.994864
-5,811,1261.147171
-5,424,1261.710627
-4,785,1262.995212
-5,499,1263.764719
-5,419,1264.309629
-5,597,1265.681621
-5,569,1266.645901
-5,725,1268.823877
-5,507,1269.84704
-5,592,1271.176021
-5,547,1272.333603
-5,717,1273.425458
-5,494,1274.21684
-4,791,1276.678061
-5,651,1278.651283
-5,734,1279.763315
-5,541,1280.84735
-5,466,1281.809515
-5,677,1282.516572
-5,730,1283.534635
-5,623,1284.455847
-5,429,1284.921871
-5,382,1285.458117
-5,707,1286.329262
-5,474,1287.05392
-5,693,1287.78164
-5,433,1288.440888
-5,503,1288.960318
-4,617,1289.848166
-5,789,1290.817481
-4,863,1291.714547
-4,745,1292.655457
-5,590,1293.504936
-5,769,1294.483767
-4,755,1295.451237
-5,706,1296.439574
-5,448,1296.920718
-3,1439,1299.045099
-5,1173,1300.611238
-5,493,1301.179829
-5,579,1302.044756
-4,619,1302.882257
-4,714,1303.792575
-5,733,1304.837099
-5,515,1305.621923
-4,745,1306.619158
-5,520,1307.412924
-5,906,1308.593693
-5,668,1309.45635
-4,1098,1310.98929
-5,597,1311.827957
-4,529,1312.386142
-5,449,1313.1947
-5,541,1313.807845
-5,680,1314.851398
-5,500,1315.568067
-5,771,1316.536517
-5,798,1317.725563
-5,632,1318.863259
-5,446,1319.391531
-5,528,1320.186572
-5,615,1320.82691
-5,601,1321.720271
-5,701,1322.678392
-4,633,1323.497307
-5,657,1324.467582
-5,727,1325.840554
-5,683,1327.077029
-4,882,1328.778627
-5,906,1329.651125
-4,833,1330.512535
-4,641,1331.129296
-5,964,1331.980947
-5,582,1332.493006
-5,461,1332.901702
-5,464,1333.327376
-5,769,1334.041082
-5,675,1334.633271
-4,896,1335.435619
-5,499,1335.874193
-5,555,1336.367267
-5,556,1336.854335
-5,555,1337.358429
-5,472,1337.777341
-4,995,1338.657902
-5,537,1339.152661
-5,929,1339.99819
-5,621,1340.541712
-5,592,1341.116868
-5,607,1341.641469
-5,537,1342.140211
-5,861,1343.019158
-5,407,1343.386002
-5,656,1343.98805
-5,714,1344.652303
-5,534,1345.188719
-5,509,1345.643732
-5,564,1346.143929
-5,820,1346.865379
-5,604,1347.40696
-5,747,1348.064434
-5,776,1348.746451
-5,634,1349.299754
-5,941,1350.118839
-5,686,1350.729333
-5,412,1351.08823
-4,708,1351.722889
-5,501,1352.161805
-5,510,1352.604358
-5,835,1353.361173
-5,450,1353.754572
-5,504,1354.18603
-5,629,1354.74343
-5,746,1355.39525
-5,586,1355.904323
-5,747,1356.558769
-5,624,1357.105758
-5,468,1357.520089
-5,648,1358.094466
-5,743,1358.745865
-5,551,1359.228369
-5,487,1359.650639
-5,613,1360.189985
-5,840,1360.936609
-4,874,1361.692493
-5,567,1362.192085
-4,1005,1363.080793
-5,621,1363.616843
-5,727,1364.259776
-5,584,1364.770963
-5,774,1365.480438
-5,644,1366.04896
-5,899,1366.841572
-5,585,1367.375517
-5,578,1367.878578
-5,899,1368.661834
-4,710,1369.291299
-5,763,1369.983019
-4,698,1370.597341
-5,439,1370.993763
-5,667,1371.5738
-5,512,1372.022947
-5,681,1372.615596
-5,615,1373.164098
-5,622,1373.706192
-5,631,1374.278275
-5,740,1374.936965
-5,574,1375.444859
-3,803,1376.146875
-4,689,1376.762006
-5,698,1377.404218
-5,477,1377.834557
-5,728,1378.58611
-5,505,1379.093143
-5,818,1379.871652
-5,567,1380.37003
-5,698,1380.97987
-5,661,1381.562392
-5,390,1381.905783
-5,827,1382.62547
-5,603,1383.152896
-5,696,1383.770975
-5,685,1384.374063
-5,481,1384.792707
-5,697,1385.401104
-5,631,1385.956546
-5,394,1386.303796
-5,1084,1387.254969
-5,677,1388.104336
-5,548,1388.934149
-5,510,1389.488456
-5,582,1390.407233
-5,591,1391.052352
-5,502,1391.852854
-5,471,1392.365494
-5,540,1393.191165
-5,654,1394.070554
-5,792,1395.062041
-5,788,1396.165265
-4,535,1396.976031
-4,674,1397.721977
-5,477,1398.520443
-5,470,1399.037419
-5,438,1399.796012
-5,575,1400.428433
-5,604,1401.399075
-5,466,1401.909155
-5,479,1402.741337
-4,669,1403.480232
-5,556,1404.370113
-5,653,1405.23865
-5,525,1405.889313
-5,849,1407.102278
-4,671,1408.022212
-5,461,1408.620144
-5,686,1409.632176
-4,540,1410.242149
-5,419,1410.913164
-5,493,1411.51038
-5,516,1412.276719
-5,620,1413.059402
-5,689,1414.048199
-5,614,1414.696179
-5,521,1415.603
-5,1058,1417.06458
-5,523,1417.80738
-5,518,1418.514008
-5,795,1419.645926
-5,628,1420.358553
-5,525,1421.149653
-4,705,1422.17791
-4,504,1422.79395
-5,516,1423.629928
-5,579,1424.280724
-5,827,1425.495893
-5,797,1426.614985
-5,575,1427.25629
-5,627,1428.408728
-5,542,1429.163059
-5,556,1430.27719
-5,532,1431.275662
-5,570,1432.133396
-5,630,1433.26233
-5,744,1434.340372
-5,499,1435.316956
-5,618,1436.664157
-4,560,1437.587337
-5,796,1438.659104
-5,613,1439.353834
-5,434,1440.134635
-3,734,1441.168722
-5,535,1441.852388
-5,581,1443.247877
-5,822,1444.568576
-5,509,1445.623613
-5,397,1446.187548
-5,1410,1448.801052
-5,644,1449.804049
-5,540,1450.723356
-5,432,1451.303487
-4,646,1452.255698
-5,623,1453.086372
-5,534,1453.744364
-5,577,1454.724093
-5,762,1455.936746
-5,810,1457.501467
-5,503,1458.588634
-4,1063,1460.695044
-5,577,1461.421494
-5,745,1462.563557
-5,455,1463.085903
-5,385,1463.505333
-4,649,1464.406111
-4,785,1465.380609
-5,576,1465.888741
-5,619,1466.386282
-5,694,1466.925838
-5,672,1467.481704
-5,684,1468.096513
-5,401,1468.439464
-5,525,1468.985489
-5,497,1469.476817
-5,693,1470.15886
-5,657,1470.860141
-5,544,1471.484551
-5,490,1472.083421
-5,791,1473.033671
-5,460,1473.615021
-5,752,1474.52311
-3,1039,1475.699075
-5,557,1476.375593
-5,415,1476.932287
-5,600,1477.649117
-5,487,1478.227819
-5,619,1478.786106
-5,716,1479.348693
-5,542,1479.771199
-5,578,1480.261446
-5,725,1480.848188
-5,553,1481.32716
-5,491,1481.707723
-5,500,1482.13899
-5,568,1482.584167
-5,822,1483.265007
-5,773,1483.856042
-5,552,1484.288681
-5,992,1485.061666
-5,609,1485.542135
-5,506,1485.938051
-5,623,1486.417412
-5,565,1486.844549
-4,662,1487.385044
-5,511,1487.784154
-5,693,1488.326748
-5,550,1488.748642
-5,406,1489.061623
-5,779,1489.66595
-5,424,1490.013832
-4,1432,1491.178955
-5,731,1491.773439
-5,557,1492.231216
-5,760,1492.868931
-5,659,1493.412666
-5,494,1493.817828
-5,695,1494.41213
-5,701,1495.018228
-5,531,1495.466407
-5,630,1495.984321
-4,638,1496.498086
-5,484,1496.887991
-4,858,1497.596313
-5,555,1498.050791
-4,515,1498.464311
-4,734,1499.056704
-5,611,1499.612932
-5,593,1500.246341
-4,959,1501.276771
-5,525,1501.894548
-5,637,1502.654743
-4,667,1503.446968
-5,809,1504.266371
-5,495,1504.67749
-5,669,1505.219998
-5,600,1505.703031
-5,735,1506.298975
-4,875,1507.006988
-5,657,1507.53642
-5,701,1508.097565
-3,940,1508.851407
-5,550,1509.301421
-5,501,1509.706812
-5,543,1510.149712
-5,446,1510.54713
-5,662,1511.315322
-5,465,1511.86752
-4,531,1512.419588
-4,626,1513.084765
-5,804,1513.844028
-5,575,1514.370912
-5,523,1514.828665
-5,466,1515.23977
-5,456,1515.813393
-5,783,1516.791975
-4,1058,1517.828459
-5,775,1518.615981
-5,513,1519.047989
-5,605,1519.839989
-5,540,1520.413489
-4,803,1521.041416
-5,417,1521.907248
-5,536,1522.779654
-5,563,1523.874792
-5,565,1524.691154
-5,503,1525.559548
-4,668,1526.891804
-5,501,1527.529432
-5,661,1528.684495
-5,762,1529.729962
-5,819,1530.969233
-5,810,1532.232059
-5,786,1533.446681
-5,636,1534.206617
-4,765,1535.674699
-5,632,1536.67097
-5,598,1537.340922
-5,418,1538.198241
-5,582,1538.85144
-4,683,1539.797843
-4,840,1540.90792
-5,548,1541.603769
-5,613,1542.682076
-5,586,1543.519028
-4,1150,1545.264467
-5,662,1545.98969
-5,483,1546.755519
-5,471,1547.276482
-4,576,1548.245827
-5,697,1549.431406
-5,664,1550.420944
-5,567,1551.429816
-5,606,1552.14649
-5,774,1553.363832
-5,421,1553.863027
-5,681,1554.795277
-5,580,1555.587029
-5,566,1556.145342
-5,1119,1557.688727
-5,394,1558.492842
-5,502,1559.038822
-4,529,1559.769938
-5,435,1560.231616
-5,735,1561.217606
-5,565,1561.870135
-4,778,1563.004295
-5,790,1563.996254
-5,625,1564.828874
-3,890,1565.8368
-5,657,1566.701897
-5,481,1567.339238
-4,716,1568.119059
-5,845,1569.176347
-1,988,1570.421861
-5,579,1571.264357
-5,531,1571.801431
-5,523,1572.625327
-5,725,1573.684956
-5,517,1574.587337
-5,516,1575.435183
-5,541,1576.381801
-5,731,1577.318789
-5,992,1578.647932
-3,874,1579.56206
-5,531,1580.278162
-5,626,1581.365111
-5,677,1582.160957
-5,519,1582.885499
-5,474,1583.388421
-5,682,1584.687039
-5,406,1585.279799
-5,868,1586.344353
-5,591,1587.144989
-5,763,1587.890316
-5,478,1588.57397
-5,730,1589.53595
-5,674,1590.252896
-5,738,1591.220346
-4,614,1591.968463
-5,890,1592.668334
-4,602,1593.170023
-5,542,1593.60968
-5,912,1594.3331
-5,516,1594.737964
-5,629,1595.253251
-5,443,1595.600739
-5,533,1596.026474
-5,840,1596.684341
-5,510,1597.094223
-5,515,1597.544818
-5,703,1598.174498
-5,978,1599.154452
-5,505,1599.559715
-5,1014,1600.737236
-5,767,1601.335123
-5,531,1601.933201
-5,576,1602.381783
-5,746,1602.952667
-5,647,1603.445299
-4,819,1604.075558
-5,378,1604.355213
-5,486,1604.725344
-4,702,1605.285384
-4,786,1606.044916
-5,700,1606.591828
-5,448,1606.93589
-5,876,1607.629274
-5,537,1608.044003
-5,714,1608.585668
-5,473,1608.949977
-5,417,1609.27282
-5,561,1609.71406
-5,527,1610.124018
-5,735,1610.876814
-5,453,1611.407021
-5,823,1612.139358
-5,501,1612.519424
-5,384,1612.829859
-3,759,1613.587407
-5,761,1614.296661
-5,644,1614.815095
-5,499,1615.205518
-5,539,1615.704616
-5,461,1616.249096
-5,547,1616.688741
-5,722,1617.420446
-5,489,1617.847887
-5,846,1618.497359
-4,595,1619.103999
-5,591,1619.756283
-5,581,1620.234535
-5,470,1620.596657
-5,509,1620.979576
-5,858,1621.635263
-5,673,1622.162334
-5,686,1622.679017
-5,797,1623.284031
-5,432,1623.620785
-5,607,1624.365097
-5,379,1624.770064
-5,796,1625.399391
-5,906,1626.109848
-5,743,1626.673259
-5,727,1627.247161
-5,585,1627.707153
-3,1097,1628.633803
-5,516,1629.065086
-5,563,1629.642987
-5,407,1630.05902
-4,848,1630.867462
-5,489,1631.321876
-5,675,1631.840948
-5,508,1632.350054
-5,729,1632.904745
-4,741,1633.470528
-3,747,1634.240814
-4,849,1634.950163
-5,651,1635.442274
-5,546,1635.867643
-5,593,1636.316706
-5,466,1636.674144
-5,553,1637.301106
-5,536,1637.82719
-4,759,1638.491265
-5,733,1639.107866
-5,419,1639.453222
-5,454,1639.800149
-5,422,1640.128702
-4,599,1640.592349
-5,602,1641.040589
-5,679,1641.816796
-3,792,1642.588696
-5,632,1643.149121
-4,783,1643.822937
-5,585,1644.348462
-5,488,1644.749321
-5,629,1645.366037
-5,736,1645.990534
-5,704,1647.006361
-5,518,1647.512671
-5,664,1648.367238
-5,622,1649.181128
-5,560,1649.723189
-5,640,1650.609977
-5,507,1651.094043
-5,715,1652.238783
-5,528,1653.252113
-5,468,1653.906585
-5,702,1654.928128
-4,711,1655.619558
-5,682,1656.58527
-5,819,1657.904374
-4,1077,1659.292747
-5,535,1659.919149
-5,455,1660.688482
-4,828,1661.806965
-4,765,1662.652783
-4,966,1664.183774
-5,598,1665.254996
-5,454,1665.816941
-5,605,1666.79809
-5,499,1667.583813
-5,565,1668.287548
-5,590,1669.172551
-5,446,1669.656386
-5,521,1670.635646
-5,679,1671.375647
-5,537,1672.190365
-5,578,1672.841697
-5,651,1673.771632
-5,656,1674.826235
-5,553,1675.618622
-5,779,1677.001016
-5,483,1677.776205
-5,606,1679.04464
-5,786,1680.148952
-5,509,1680.705259
-5,590,1681.514239
-5,540,1682.254106
-5,764,1683.390767
-5,602,1684.294362
-4,1094,1685.876687
-5,1115,1687.403361
-4,699,1688.266096
-5,666,1689.009477
-5,611,1689.840324
-5,726,1690.516324
-5,676,1691.416971
-5,713,1692.347514
-5,667,1693.25063
-5,472,1693.979388
-5,681,1694.774491
-5,692,1695.637607
-5,525,1696.409004
-5,744,1697.404377
-5,550,1698.103635
-5,527,1699.033372
-5,892,1700.153071
-5,549,1701.025203
-5,516,1701.543366
-5,946,1702.896281
-5,563,1703.659177
-5,847,1704.86967
-5,508,1705.344459
-5,503,1706.220316
-5,623,1706.952725
-5,651,1707.975568
-5,713,1709.007413
-5,491,1709.57976
-4,882,1710.747703
-5,629,1711.669181
-5,545,1712.289651
-3,903,1713.526784
-5,676,1714.602249
-5,634,1715.571353
-5,569,1716.117435
-5,750,1716.702266
-5,379,1717.075686
-5,580,1717.640114
-5,783,1718.381126
-5,680,1719.065633
-4,796,1719.765256
-5,450,1720.106198
-5,496,1720.550475
-5,463,1720.949062
-5,542,1721.368894
-5,423,1721.685335
-4,864,1722.36111
-5,723,1722.953052
-5,542,1723.372977
-5,411,1723.675782
-5,564,1724.107244
-5,652,1724.624438
-5,507,1725.04899
-5,602,1725.507943
-5,483,1725.897837
-5,747,1726.716858
-4,575,1727.270162
-5,534,1727.706135
-5,528,1728.145683
-5,691,1728.812161
-5,497,1729.195131
-5,703,1729.915848
-5,789,1730.690391
-5,555,1731.285273
-5,919,1732.109279
-5,585,1732.599504
-5,935,1733.325924
-5,681,1734.203575
-5,618,1734.668666
-5,767,1735.273439
-5,518,1735.662686
-5,501,1736.048415
-4,761,1736.625916
-5,486,1737.010959
-5,654,1737.5128
-4,853,1738.362175
-5,941,1739.395232
-5,456,1739.846701
-4,621,1740.530361
-4,732,1741.131735
-5,714,1741.915411
-5,396,1742.219923
-4,929,1743.063248
-5,629,1743.76207
-5,627,1744.361794
-4,546,1744.917655
-5,480,1745.342108
